#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg001033l:175682-176911 -            410 104482at71240        -            316   3.9e-09   33.3   0.3   1   3   0.00015      0.13    8.5   0.0     3    24    32    53    30    66 0.85 -
h2tg001033l:175682-176911 -            410 104482at71240        -            316   3.9e-09   33.3   0.3   2   3      0.18   1.6e+02   -1.6   0.1   133   162   206   236   174   243 0.73 -
h2tg001033l:175682-176911 -            410 104482at71240        -            316   3.9e-09   33.3   0.3   3   3   1.3e-08   1.2e-05   21.8   0.0   249   316   340   410   291   410 0.84 -
h2tg000325l:46477-47637   -            387 104482at71240        -            316   2.1e-08   30.9   0.2   1   3   0.00046      0.42    6.9   0.0     3    28     9    36     7    44 0.82 -
h2tg000325l:46477-47637   -            387 104482at71240        -            316   2.1e-08   30.9   0.2   2   3     0.038        34    0.6   0.1   122   162   168   213   127   228 0.63 -
h2tg000325l:46477-47637   -            387 104482at71240        -            316   2.1e-08   30.9   0.2   3   3   5.8e-08   5.2e-05   19.7   0.0   249   316   317   387   279   387 0.89 -
h2tg000387l:206043-207203 -            387 104482at71240        -            316   5.2e-08   29.6   0.3   1   3   0.00075      0.68    6.2   0.0     3    24     9    30     7    41 0.84 -
h2tg000387l:206043-207203 -            387 104482at71240        -            316   5.2e-08   29.6   0.3   2   3     0.026        23    1.1   0.1   122   163   168   214   126   230 0.63 -
h2tg000387l:206043-207203 -            387 104482at71240        -            316   5.2e-08   29.6   0.3   3   3   1.3e-07   0.00011   18.6   0.0   249   316   317   387   294   387 0.90 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/104482at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap1-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum_OmniC.hic.bp.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap1-busco/run_eudicots_odb10/hmmer_output/rerun_results/104482at71240.out --cpu 1 /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/104482at71240.hmm /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap1-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum_OmniC.hic.bp.hap1.p_ctg.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium
# Date:            Tue Jul 16 10:17:22 2024
# [ok]
