#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000277l:161399-163410 -            271 59201at71240         -            433  6.1e-123  408.0   0.2   1   1    3e-125  1.2e-122  407.0   0.2    21   261     1   271     1   271 0.91 -
h2tg000442l:20278-22241   -             85 59201at71240         -            433   7.4e-33  111.1   8.3   1   1   2.1e-35   8.2e-33  111.0   8.3   235   314     1    85     1    85 0.93 -
h2tg000258l:32682-42739   -            172 59201at71240         -            433   2.5e-05   20.4   0.0   1   1   7.5e-08   2.9e-05   20.2   0.0     9    99    50   137    44   163 0.79 -
h2tg001068l:31271-30726   -            182 59201at71240         -            433   5.5e-05   19.3   0.0   1   1   1.8e-07   6.8e-05   19.0   0.0   173   235     3    64     1   150 0.57 -
h2tg000943l:71065-73347   -            761 59201at71240         -            433    0.0029   13.6   0.0   1   2   2.7e-05      0.01   11.8   0.0   170   248   135   213    94   228 0.78 -
h2tg000943l:71065-73347   -            761 59201at71240         -            433    0.0029   13.6   0.0   2   2      0.28   1.1e+02   -1.5   0.0   355   407   520   575   514   584 0.74 -
h2tg000861l:54497-53874   -            208 59201at71240         -            433    0.0052   12.8   0.0   1   1   1.5e-05    0.0057   12.6   0.0   162   265    53   153    42   207 0.68 -
h2tg000943l:89726-116427  -            687 59201at71240         -            433    0.0086   12.0   0.0   1   2   6.7e-05     0.026   10.5   0.0     9   242    73   145    46   162 0.65 -
h2tg000943l:89726-116427  -            687 59201at71240         -            433    0.0086   12.0   0.0   2   2      0.45   1.7e+02   -2.1   0.0   355   405   456   509   451   516 0.74 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/59201at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap1-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum_OmniC.hic.bp.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap1-busco/run_eudicots_odb10/hmmer_output/rerun_results/59201at71240.out --cpu 1 /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/59201at71240.hmm /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap1-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum_OmniC.hic.bp.hap1.p_ctg.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium
# Date:            Tue Jul 16 10:17:23 2024
# [ok]
