#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr1:43774148-43772306  -            326 124927at71240        -            273  3.2e-135  449.1   6.0   1   1  1.2e-136  7.1e-134  444.7   6.0     1   273    10   326    10   326 0.88 -
Pcitr_chr4:35543204-35548423  -            388 124927at71240        -            273   2.8e-18   65.5  10.4   1   2   4.6e-21   2.8e-18   65.5  10.4    17   200    12   185     2   193 0.84 -
Pcitr_chr4:35543204-35548423  -            388 124927at71240        -            273   2.8e-18   65.5  10.4   2   2       2.6   1.6e+03   -2.5   0.1    82   116   353   387   350   388 0.86 -
Pcitr_chr3:8094070-8090341    -            367 124927at71240        -            273   2.5e-15   55.9  13.4   1   1   9.3e-18   5.7e-15   54.7  13.4    22   200    17   185     9   218 0.82 -
Pcitr_chr1:44603822-44603010  -            271 124927at71240        -            273   1.2e-14   53.7  10.1   1   1   2.4e-17   1.4e-14   53.4  10.1    63   200    52   193    16   211 0.81 -
Pcitr_chr2:1682842-1684154    -            257 124927at71240        -            273   1.5e-05   23.7   6.2   1   1   6.9e-08   4.2e-05   22.3   6.2    61   201    75   207    66   216 0.74 -
Pcitr_chr11:2480074-2477477   -            262 124927at71240        -            273     3e-05   22.8   4.9   1   1   7.8e-07   0.00047   18.9   4.9    63   242    79   251    67   259 0.68 -
Pcitr_chr4:267251-272104      -            689 124927at71240        -            273   0.00021   20.0   0.3   1   1     6e-07   0.00036   19.2   0.3   234   261    12    39     4    44 0.88 -
Pcitr_chr2:9264323-9261577    -            301 124927at71240        -            273    0.0017   17.0   5.0   1   1   4.3e-05     0.026   13.2   5.0    54   101    70   117    61   242 0.86 -
Pcitr_chr7:35238851-35243483  -            277 124927at71240        -            273    0.0029   16.3   7.8   1   1   9.5e-05     0.058   12.0   7.8    55   201    71   204    64   224 0.65 -
Pcitr_chr10:27739252-27742224 -            321 124927at71240        -            273    0.0042   15.8   6.0   1   1   0.00022      0.13   10.9   6.0    56   102    68   114    61   239 0.82 -
Pcitr_chr1:46601754-46599228  -            281 124927at71240        -            273    0.0057   15.3   7.6   1   1   0.00027      0.16   10.5   7.6    55   201    70   202    56   246 0.69 -
Pcitr_chr8:25428044-25425871  -            313 124927at71240        -            273     0.011   14.4  12.6   1   4    0.0033         2    7.0   0.4   233   262     7    36     1    40 0.87 -
Pcitr_chr8:25428044-25425871  -            313 124927at71240        -            273     0.011   14.4  12.6   2   4    0.0021       1.3    7.6   0.6   234   257    51    74    47    79 0.90 -
Pcitr_chr8:25428044-25425871  -            313 124927at71240        -            273     0.011   14.4  12.6   3   4     0.039        24    3.4   0.1   232   258   171   196   156   211 0.79 -
Pcitr_chr8:25428044-25425871  -            313 124927at71240        -            273     0.011   14.4  12.6   4   4     0.069        42    2.6   0.1   226   252   281   312   265   313 0.69 -
Pcitr_chr1:37078119-37095511  -            576 124927at71240        -            273      0.04   12.6   0.5   1   1   0.00011     0.067   11.8   0.5   230   258   118   146   115   150 0.91 -
Pcitr_Contig27:494234-491391  -            304 124927at71240        -            273     0.064   11.9  11.1   1   2       1.9   1.2e+03   -2.1   0.0    18    42    25    49    15    55 0.74 -
Pcitr_Contig27:494234-491391  -            304 124927at71240        -            273     0.064   11.9  11.1   2   2   0.00088      0.54    8.9   8.8    64   201   102   227    90   238 0.68 -
Pcitr_chr6:26054332-26057310  -            381 124927at71240        -            273      0.17   10.5   6.6   1   2   5.7e-05     0.035   12.7   1.2    59   104   119   164   110   268 0.92 -
Pcitr_chr6:26054332-26057310  -            381 124927at71240        -            273      0.17   10.5   6.6   2   2       1.8   1.1e+03   -2.0   0.4   201   244   298   340   291   352 0.67 -
Pcitr_chr5:26328682-26324660  -            396 124927at71240        -            273       4.3    5.9   5.0   1   2      0.79   4.8e+02   -0.8   0.5   234   258   158   184   150   187 0.80 -
Pcitr_chr5:26328682-26324660  -            396 124927at71240        -            273       4.3    5.9   5.0   2   2    0.0015      0.92    8.1   0.4   231   260   220   249   214   257 0.88 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/124927at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/Pelargonium-PreviousAssembly-busco/run_eudicots_odb10/metaeuk_output/initial_results/Pcitr_Genome-final.fasta.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/Pelargonium-PreviousAssembly-busco/run_eudicots_odb10/hmmer_output/initial_run_results/124927at71240.out --cpu 1 /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/124927at71240.hmm /scratch/srb67793/Pelargonium/Pelargonium-PreviousAssembly-busco/run_eudicots_odb10/metaeuk_output/initial_results/Pcitr_Genome-final.fasta.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium
# Date:            Tue Jul  9 10:56:26 2024
# [ok]
