#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr5:29732517-29735162   -            882 41590at71240         -            445  6.5e-196  650.5  11.8   1   5   5.2e-10     1e-08   33.5   0.0    54   147    51   146    45   147 0.89 -
Pcitr_chr5:29732517-29735162   -            882 41590at71240         -            445  6.5e-196  650.5  11.8   2   5   9.1e-18   1.8e-16   59.1   0.2     8   145   105   247   100   249 0.87 -
Pcitr_chr5:29732517-29735162   -            882 41590at71240         -            445  6.5e-196  650.5  11.8   3   5   1.2e-28   2.3e-27   95.0   0.1    41   175   243   383   242   385 0.92 -
Pcitr_chr5:29732517-29735162   -            882 41590at71240         -            445  6.5e-196  650.5  11.8   4   5   1.5e-23   2.9e-22   78.2   0.0    40   175   344   485   344   490 0.93 -
Pcitr_chr5:29732517-29735162   -            882 41590at71240         -            445  6.5e-196  650.5  11.8   5   5  2.9e-128  5.6e-127  423.3   0.6    47   445   453   882   453   882 0.91 -
Pcitr_chr5:36053150-36050931   -            740 41590at71240         -            445  4.3e-194  644.5   0.2   1   3     6e-24   1.2e-22   79.5   0.0     3   174    47   226    45   226 0.89 -
Pcitr_chr5:36053150-36050931   -            740 41590at71240         -            445  4.3e-194  644.5   0.2   2   3   4.2e-27   8.1e-26   89.9   0.0    40   146   219   326   218   328 0.97 -
Pcitr_chr5:36053150-36050931   -            740 41590at71240         -            445  4.3e-194  644.5   0.2   3   3  3.8e-146  7.5e-145  482.2   0.3    42   445   322   740   320   740 0.94 -
Pcitr_chr2:37276081-37278399   -            773 41590at71240         -            445  7.5e-193  640.4   7.7   1   4   1.8e-15   3.5e-14   51.5   0.3    92   204     2   119     1   123 0.93 -
Pcitr_chr2:37276081-37278399   -            773 41590at71240         -            445  7.5e-193  640.4   7.7   2   4   8.6e-28   1.7e-26   92.1   0.0     5   145   115   259   114   259 0.93 -
Pcitr_chr2:37276081-37278399   -            773 41590at71240         -            445  7.5e-193  640.4   7.7   3   4   1.8e-26   3.6e-25   87.8   0.2    40   146   254   361   253   362 0.96 -
Pcitr_chr2:37276081-37278399   -            773 41590at71240         -            445  7.5e-193  640.4   7.7   4   4  2.6e-128  5.1e-127  423.4   0.0    41   445   356   773   354   773 0.95 -
