#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr10:1049030-1046754   -            246 126285at71240        -            215  2.3e-117  389.5  15.8   1   1  1.1e-119  2.7e-117  389.2  15.8     5   215    10   234     1   234 0.94 -
Pcitr_chr3:5200644-5199550    -            244 126285at71240        -            215   5.6e-78  260.7  23.8   1   1   5.3e-80   1.3e-77  259.6  23.8     5   213     7   233     4   235 0.90 -
Pcitr_chr3:3604546-3596945    -            242 126285at71240        -            215   6.6e-76  254.0  20.6   1   1   3.7e-78   8.8e-76  253.6  20.6    12   213    14   232     5   234 0.89 -
Pcitr_chr1:17702344-17700779  -            245 126285at71240        -            215   3.1e-75  251.8  22.1   1   1   1.8e-77   4.4e-75  251.3  22.1    12   209    17   229     9   235 0.89 -
Pcitr_chr4:38196881-38197743  -            244 126285at71240        -            215   3.2e-75  251.7  22.9   1   1     3e-77     7e-75  250.6  22.9     5   213     7   232     4   235 0.90 -
Pcitr_chr2:7015992-7016806    -            246 126285at71240        -            215   1.9e-74  249.2  21.3   1   1   1.6e-76   3.8e-74  248.2  21.3     5   214     8   236     5   237 0.90 -
Pcitr_chr2:8666966-8674638    -            238 126285at71240        -            215   6.5e-74  247.4  22.7   1   1   5.5e-76   1.3e-73  246.5  22.7     5   212     8   234     5   237 0.90 -
Pcitr_chr1:25538424-25536763  -            238 126285at71240        -            215   1.6e-73  246.1  19.5   1   1   9.4e-76   2.2e-73  245.7  19.5    11   213    13   230     5   232 0.89 -
Pcitr_chr1:38572208-38564752  -            234 126285at71240        -            215   5.7e-73  244.4  16.6   1   1   2.9e-75   6.8e-73  244.1  16.6     4   213     3   227     1   229 0.90 -
Pcitr_chr4:39551092-39552752  -            238 126285at71240        -            215   6.4e-73  244.2  18.6   1   1   3.7e-75   8.7e-73  243.8  18.6    11   213    13   230     5   232 0.89 -
Pcitr_chr1:38572208-38570720  -            238 126285at71240        -            215   1.4e-70  236.5  19.8   1   1   1.4e-72   3.4e-70  235.3  19.8     4   213     3   231     1   233 0.88 -
Pcitr_chr8:33124000-33121942  -            239 126285at71240        -            215   3.1e-70  235.4  17.4   1   1   1.5e-72   3.7e-70  235.2  17.4     4   213     9   226     6   228 0.91 -
Pcitr_chr3:3603489-3602070    -            197 126285at71240        -            215   1.3e-68  230.1  19.4   1   1   6.8e-71   1.6e-68  229.8  19.4    34   213     7   194     3   196 0.92 -
Pcitr_chr10:28128404-28127570 -            215 126285at71240        -            215   4.3e-68  228.4  21.5   1   1   2.2e-70   5.2e-68  228.1  21.5    13   211     2   212     1   215 0.89 -
Pcitr_chr3:21717126-21716556  -            159 126285at71240        -            215   2.8e-61  206.2  13.2   1   1   1.3e-63     3e-61  206.0  13.2    58   208     4   158     1   159 0.92 -
