#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr8:18734189-18731484  -            194 143164at71240        -            166   9.8e-84  278.5   7.2   1   1     3e-85   9.8e-83  275.2   7.2     1   160     1   177     1   181 0.91 -
Pcitr_chr5:32898730-32898530  -             67 143164at71240        -            166   9.8e-30  102.8   0.2   1   1   3.1e-32     1e-29  102.8   0.2     1    63     1    63     1    67 0.95 -
Pcitr_chr1:38150292-38150468  -             59 143164at71240        -            166   9.8e-30  102.8   0.2   1   1   3.3e-32   1.1e-29  102.7   0.2     1    59     1    59     1    59 0.99 -
Pcitr_chr11:9720886-9720713   -             58 143164at71240        -            166   2.8e-29  101.4   0.1   1   1   9.2e-32     3e-29  101.3   0.1     1    58     1    58     1    58 0.98 -
Pcitr_chr6:4324782-4324955    -             58 143164at71240        -            166   3.3e-29  101.1   0.1   1   1   1.1e-31   3.5e-29  101.0   0.1     1    58     1    58     1    58 0.98 -
Pcitr_chr5:12393152-12392952  -             67 143164at71240        -            166   3.9e-29  100.9   0.1   1   1   1.2e-31     4e-29  100.9   0.1     1    64     1    64     1    67 0.94 -
Pcitr_chr1:38125425-38125622  -             66 143164at71240        -            166   7.5e-29  100.0   0.1   1   1   2.6e-31   8.5e-29   99.8   0.1     1    58     1    58     1    63 0.97 -
Pcitr_chr8:17242735-17242983  -             83 143164at71240        -            166     1e-28   99.5   0.3   1   2   5.6e-31   1.8e-28   98.7   0.1     1    58     1    58     1    67 0.97 -
Pcitr_chr8:17242735-17242983  -             83 143164at71240        -            166     1e-28   99.5   0.3   2   2       3.3   1.1e+03   -1.4   0.0    13    22    70    79    62    81 0.85 -
Pcitr_chr8:18789198-18789365  -             56 143164at71240        -            166   1.3e-28   99.2   0.2   1   1   4.4e-31   1.4e-28   99.1   0.2     1    56     1    56     1    56 0.99 -
Pcitr_chr2:38747252-38747064  -             63 143164at71240        -            166   1.3e-28   99.1   0.1   1   1   4.3e-31   1.4e-28   99.1   0.1     3    61     1    59     1    63 0.96 -
Pcitr_chr1:53241681-53241514  -             56 143164at71240        -            166   2.8e-28   98.1   0.2   1   1   9.2e-31     3e-28   98.0   0.2     1    56     1    56     1    56 0.99 -
