#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr9:15477588-15472617 -            592 44990at71240         -            449  2.7e-198  658.4   2.6   1   3  1.2e-117  1.6e-114  382.3   0.1    18   273    58   338    43   345 0.89 -
Pcitr_chr9:15477588-15472617 -            592 44990at71240         -            449  2.7e-198  658.4   2.6   2   3   1.7e-84   2.4e-81  273.0   0.0   272   442   369   565   365   574 0.89 -
Pcitr_chr9:15477588-15472617 -            592 44990at71240         -            449  2.7e-198  658.4   2.6   3   3     0.043        60    1.4   0.3   432   449   575   592   572   592 0.90 -
Pcitr_chr2:26849752-26865589 -            337 44990at71240         -            449   2.4e-09   35.7   0.0   1   2   6.4e-10   8.9e-07   27.2   0.0    38   103    38    98    28   109 0.87 -
Pcitr_chr2:26849752-26865589 -            337 44990at71240         -            449   2.4e-09   35.7   0.0   2   2    0.0013       1.8    6.4   0.0   218   277   173   234   147   243 0.80 -
Pcitr_chr6:28148692-28149364 -            137 44990at71240         -            449   7.2e-08   30.8   0.0   1   1   6.4e-11   8.9e-08   30.5   0.0    38   104    38    99    26   111 0.85 -
Pcitr_chr7:17512807-17497568 -            911 44990at71240         -            449    0.0013   16.7   0.5   1   2     8e-05      0.11   10.4   0.1    37    71   203   237   197   247 0.90 -
Pcitr_chr7:17512807-17497568 -            911 44990at71240         -            449    0.0013   16.7   0.5   2   2    0.0059       8.1    4.2   0.0   227   273   428   477   413   586 0.78 -
Pcitr_chr5:32402419-32403153 -            245 44990at71240         -            449    0.0062   14.5   0.0   1   1   2.5e-05     0.035   12.0   0.0   221   285   181   245     9   245 0.79 -
Pcitr_chr5:40296108-40293212 -            757 44990at71240         -            449     0.046   11.6   0.0   1   1     5e-05     0.069   11.1   0.0    31   115    82   165    49   178 0.64 -
Pcitr_chr11:2487299-2484481  -            328 44990at71240         -            449     0.062   11.2   0.0   1   2   0.00038      0.53    8.1   0.0    43   103    16    71     5    80 0.86 -
Pcitr_chr11:2487299-2484481  -            328 44990at71240         -            449     0.062   11.2   0.0   2   2     0.069        97    0.7   0.0   245   270   193   218   155   245 0.76 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/44990at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/Pelargonium-PreviousAssembly-busco/run_eudicots_odb10/metaeuk_output/initial_results/Pcitr_Genome-final.fasta.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/Pelargonium-PreviousAssembly-busco/run_eudicots_odb10/hmmer_output/initial_run_results/44990at71240.out --cpu 1 /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/44990at71240.hmm /scratch/srb67793/Pelargonium/Pelargonium-PreviousAssembly-busco/run_eudicots_odb10/metaeuk_output/initial_results/Pcitr_Genome-final.fasta.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium
# Date:            Tue Jul  9 10:57:05 2024
# [ok]
