#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg001069l:46874-44283     -            864 14313at71240         -            679  7.8e-213  705.9  14.5   1   4     2e-16   1.3e-15   54.1   0.1   334   424     2    97     1   104 0.93 -
h2tg001069l:46874-44283     -            864 14313at71240         -            679  7.8e-213  705.9  14.5   2   4   1.4e-15     9e-15   51.3   0.1   331   424   101   199    97   205 0.88 -
h2tg001069l:46874-44283     -            864 14313at71240         -            679  7.8e-213  705.9  14.5   3   4     5e-18   3.2e-17   59.4   0.1   316   427   187   304   184   309 0.91 -
h2tg001069l:46874-44283     -            864 14313at71240         -            679  7.8e-213  705.9  14.5   4   4  1.5e-166  9.7e-166  550.2   2.1   167   679   309   864   305   864 0.89 -
h2tg000069l:888234-807610   -            784 14313at71240         -            679  1.8e-200  665.0   6.5   1   3   3.5e-13   2.2e-12   43.4   0.2   322   436    12   131     3   136 0.87 -
h2tg000069l:888234-807610   -            784 14313at71240         -            679  1.8e-200  665.0   6.5   2   3   3.9e-39   2.5e-38  129.2   0.4   247   444   129   343   128   348 0.87 -
h2tg000069l:888234-807610   -            784 14313at71240         -            679  1.8e-200  665.0   6.5   3   3  5.8e-151  3.7e-150  498.7   0.1   256   679   344   784   332   784 0.93 -
h2tg000042l:235659-233356   -            768 14313at71240         -            679  9.9e-200  662.5   6.6   1   4    0.0029     0.018   10.6   0.0   236   312     3    82     2    89 0.81 -
h2tg000042l:235659-233356   -            768 14313at71240         -            679  9.9e-200  662.5   6.6   2   4   0.00045    0.0029   13.3   0.0   350   425    31   106    20   110 0.94 -
h2tg000042l:235659-233356   -            768 14313at71240         -            679  9.9e-200  662.5   6.6   3   4   3.5e-41   2.3e-40  135.9   0.1   240   435   108   318   100   329 0.85 -
