#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000838l:37511-35049     -            821 31489at71240         -            560  9.2e-188  622.7  13.0   1  10     2e-20   1.3e-19   67.7   0.3   374   485    18   129     3   137 0.93 -
h2tg000838l:37511-35049     -            821 31489at71240         -            560  9.2e-188  622.7  13.0   2  10   8.2e-27   5.1e-26   88.8   0.0   352   483   101   232   100   237 0.97 -
h2tg000838l:37511-35049     -            821 31489at71240         -            560  9.2e-188  622.7  13.0   3  10   3.2e-25     2e-24   83.5   0.0   351   483   135   267   134   270 0.98 -
h2tg000838l:37511-35049     -            821 31489at71240         -            560  9.2e-188  622.7  13.0   4  10   3.6e-26   2.2e-25   86.7   0.0   351   484   170   303   166   306 0.97 -
h2tg000838l:37511-35049     -            821 31489at71240         -            560  9.2e-188  622.7  13.0   5  10   1.8e-12   1.1e-11   41.4   0.0   421   483   307   369   302   373 0.94 -
h2tg000838l:37511-35049     -            821 31489at71240         -            560  9.2e-188  622.7  13.0   6  10   3.7e-24   2.3e-23   80.0   0.1   362   483   353   474   353   476 0.99 -
h2tg000838l:37511-35049     -            821 31489at71240         -            560  9.2e-188  622.7  13.0   7  10     5e-25   3.1e-24   82.9   0.0   354   483   450   576   447   579 0.96 -
h2tg000838l:37511-35049     -            821 31489at71240         -            560  9.2e-188  622.7  13.0   8  10   1.2e-27   7.6e-27   91.5   0.0   355   496   553   694   552   694 0.95 -
h2tg000838l:37511-35049     -            821 31489at71240         -            560  9.2e-188  622.7  13.0   9  10   7.2e-12   4.4e-11   39.5   0.0   418   483   686   751   681   756 0.94 -
h2tg000838l:37511-35049     -            821 31489at71240         -            560  9.2e-188  622.7  13.0  10  10   2.1e-10   1.3e-09   34.6   0.0   412   482   750   820   747   821 0.94 -
h2tg000381l:230291-233563   -           1091 31489at71240         -            560  7.8e-180  596.6  27.0   1  10     5e-19   3.1e-18   63.1   0.1   359   483    10   134     3   141 0.91 -
h2tg000381l:230291-233563   -           1091 31489at71240         -            560  7.8e-180  596.6  27.0   2  10   4.3e-23   2.6e-22   76.5   0.1   354   482   145   273   136   278 0.97 -
h2tg000381l:230291-233563   -           1091 31489at71240         -            560  7.8e-180  596.6  27.0   3  10   8.9e-23   5.5e-22   75.5   0.1   354   483   215   344   212   346 0.97 -
h2tg000381l:230291-233563   -           1091 31489at71240         -            560  7.8e-180  596.6  27.0   4  10   4.1e-24   2.5e-23   79.9   0.1   351   482   317   448   317   457 0.97 -
h2tg000381l:230291-233563   -           1091 31489at71240         -            560  7.8e-180  596.6  27.0   5  10   8.2e-20   5.1e-19   65.7   0.1   354   483   460   589   455   595 0.97 -
h2tg000381l:230291-233563   -           1091 31489at71240         -            560  7.8e-180  596.6  27.0   6  10     3e-22   1.9e-21   73.7   0.0   351   483   527   659   525   668 0.97 -
h2tg000381l:230291-233563   -           1091 31489at71240         -            560  7.8e-180  596.6  27.0   7  10     1e-21   6.3e-21   72.0   0.0   354   483   600   729   596   735 0.96 -
h2tg000381l:230291-233563   -           1091 31489at71240         -            560  7.8e-180  596.6  27.0   8  10   8.9e-19   5.5e-18   62.2   0.1   354   485   740   871   735   884 0.95 -
h2tg000381l:230291-233563   -           1091 31489at71240         -            560  7.8e-180  596.6  27.0   9  10   4.3e-23   2.7e-22   76.5   0.1   356   488   882  1014   874  1019 0.95 -
h2tg000381l:230291-233563   -           1091 31489at71240         -            560  7.8e-180  596.6  27.0  10  10   7.3e-13   4.5e-12   42.7   0.0   418   484  1014  1080  1008  1085 0.93 -
h2tg000512l:95013-92509     -            835 31489at71240         -            560  4.1e-176  584.3  31.5   1   9   2.2e-24   1.4e-23   80.8   0.1   355   483     1   129     1   133 0.98 -
h2tg000512l:95013-92509     -            835 31489at71240         -            560  4.1e-176  584.3  31.5   2   9   1.7e-17     1e-16   58.1   0.1   374   483   125   234   124   237 0.97 -
h2tg000512l:95013-92509     -            835 31489at71240         -            560  4.1e-176  584.3  31.5   3   9   4.1e-24   2.6e-23   79.9   0.1   351   483   172   304   172   307 0.98 -
h2tg000512l:95013-92509     -            835 31489at71240         -            560  4.1e-176  584.3  31.5   4   9   2.1e-23   1.3e-22   77.5   0.3   354   484   210   340   207   347 0.97 -
h2tg000512l:95013-92509     -            835 31489at71240         -            560  4.1e-176  584.3  31.5   5   9   1.5e-22   9.5e-22   74.7   0.5   353   483   279   409   277   416 0.97 -
h2tg000512l:95013-92509     -            835 31489at71240         -            560  4.1e-176  584.3  31.5   6   9   4.3e-23   2.7e-22   76.5   0.1   356   484   352   480   347   482 0.97 -
h2tg000512l:95013-92509     -            835 31489at71240         -            560  4.1e-176  584.3  31.5   7   9   6.1e-20   3.8e-19   66.1   0.1   362   483   463   584   463   594 0.97 -
h2tg000512l:95013-92509     -            835 31489at71240         -            560  4.1e-176  584.3  31.5   8   9   3.9e-28   2.4e-27   93.1   0.1   352   483   593   724   585   730 0.97 -
h2tg000512l:95013-92509     -            835 31489at71240         -            560  4.1e-176  584.3  31.5   9   9   7.6e-19   4.7e-18   62.5   0.1   341   453   722   834   719   835 0.60 -
h2tg000134l:1688892-1691471 -            860 31489at71240         -            560    2e-174  578.7  28.4   1   9     1e-20   6.3e-20   68.7   0.1   355   482     1   128     1   130 0.98 -
h2tg000134l:1688892-1691471 -            860 31489at71240         -            560    2e-174  578.7  28.4   2   9   4.1e-06   2.6e-05   20.4   0.0   438   483   119   164   117   173 0.90 -
h2tg000134l:1688892-1691471 -            860 31489at71240         -            560    2e-174  578.7  28.4   3   9   9.9e-25   6.2e-24   81.9   0.2   351   483   172   304   165   309 0.97 -
h2tg000134l:1688892-1691471 -            860 31489at71240         -            560    2e-174  578.7  28.4   4   9   2.7e-23   1.7e-22   77.2   0.3   354   484   210   340   210   346 0.98 -
h2tg000134l:1688892-1691471 -            860 31489at71240         -            560    2e-174  578.7  28.4   5   9   2.4e-22   1.5e-21   74.0   0.1   351   483   312   444   309   450 0.98 -
h2tg000134l:1688892-1691471 -            860 31489at71240         -            560    2e-174  578.7  28.4   6   9   1.1e-23     7e-23   78.4   0.0   351   483   347   479   346   480 0.98 -
h2tg000134l:1688892-1691471 -            860 31489at71240         -            560    2e-174  578.7  28.4   7   9   5.9e-30   3.6e-29   99.2   0.2   318   483   416   584   416   589 0.95 -
h2tg000134l:1688892-1691471 -            860 31489at71240         -            560    2e-174  578.7  28.4   8   9   3.4e-27   2.1e-26   90.1   0.2   351   483   592   724   585   730 0.96 -
h2tg000134l:1688892-1691471 -            860 31489at71240         -            560    2e-174  578.7  28.4   9   9     2e-21   1.3e-20   71.0   0.2   351   479   732   860   728   860 0.98 -
h2tg000080l:1655413-1647528 -            924 31489at71240         -            560  8.8e-167  553.5  12.8   1  11      0.56       3.5    3.5   0.5    47    91     2    46     1    55 0.86 -
h2tg000080l:1655413-1647528 -            924 31489at71240         -            560  8.8e-167  553.5  12.8   2  11   1.1e-11   6.8e-11   38.9   0.0   382   486    58   160    55   164 0.96 -
h2tg000080l:1655413-1647528 -            924 31489at71240         -            560  8.8e-167  553.5  12.8   3  11   4.1e-09   2.6e-08   30.3   0.0   415   467   162   217   155   219 0.90 -
h2tg000080l:1655413-1647528 -            924 31489at71240         -            560  8.8e-167  553.5  12.8   4  11   3.5e-27   2.2e-26   90.0   0.0   329   467   216   354   214   357 0.96 -
h2tg000080l:1655413-1647528 -            924 31489at71240         -            560  8.8e-167  553.5  12.8   5  11     1e-20   6.3e-20   68.7   0.0   364   497   356   489   354   489 0.96 -
h2tg000080l:1655413-1647528 -            924 31489at71240         -            560  8.8e-167  553.5  12.8   6  11   1.5e-11   9.2e-11   38.4   0.0   374   485   464   572   462   575 0.95 -
h2tg000080l:1655413-1647528 -            924 31489at71240         -            560  8.8e-167  553.5  12.8   7  11   1.3e-24   8.4e-24   81.5   0.0   317   469   509   665   501   666 0.93 -
h2tg000080l:1655413-1647528 -            924 31489at71240         -            560  8.8e-167  553.5  12.8   8  11   9.4e-21   5.9e-20   68.8   0.1   353   485   584   716   582   717 0.93 -
h2tg000080l:1655413-1647528 -            924 31489at71240         -            560  8.8e-167  553.5  12.8   9  11   1.2e-23   7.5e-23   78.3   0.1   329   474   630   775   628   789 0.93 -
h2tg000080l:1655413-1647528 -            924 31489at71240         -            560  8.8e-167  553.5  12.8  10  11   4.7e-19   2.9e-18   63.2   0.0   373   478   709   814   706   816 0.96 -
h2tg000080l:1655413-1647528 -            924 31489at71240         -            560  8.8e-167  553.5  12.8  11  11   2.4e-21   1.5e-20   70.7   0.0   337   480   778   921   772   924 0.93 -
h2tg000104l:24259-26076     -            606 31489at71240         -            560  2.4e-155  515.7  37.6   1   9   1.8e-07   1.1e-06   25.0   0.0   408   483    24    99     1   101 0.90 -
h2tg000104l:24259-26076     -            606 31489at71240         -            560  2.4e-155  515.7  37.6   2   9   6.5e-24   4.1e-23   79.2   0.1   362   483    83   204    83   207 0.98 -
h2tg000104l:24259-26076     -            606 31489at71240         -            560  2.4e-155  515.7  37.6   3   9   1.8e-22   1.1e-21   74.5   0.2   363   483   154   274   154   276 0.98 -
h2tg000104l:24259-26076     -            606 31489at71240         -            560  2.4e-155  515.7  37.6   4   9   3.1e-20   1.9e-19   67.1   0.2   362   476   188   302   188   304 0.97 -
h2tg000104l:24259-26076     -            606 31489at71240         -            560  2.4e-155  515.7  37.6   5   9   2.9e-13   1.8e-12   44.0   0.0   413   479   274   340   271   343 0.95 -
h2tg000104l:24259-26076     -            606 31489at71240         -            560  2.4e-155  515.7  37.6   6   9   6.2e-22   3.8e-21   72.7   0.6   362   483   293   414   293   420 0.98 -
h2tg000104l:24259-26076     -            606 31489at71240         -            560  2.4e-155  515.7  37.6   7   9   1.3e-23     8e-23   78.2   0.7   347   477   348   478   340   481 0.94 -
h2tg000104l:24259-26076     -            606 31489at71240         -            560  2.4e-155  515.7  37.6   8   9   2.2e-28   1.4e-27   94.0   0.3   353   486   424   557   422   564 0.96 -
h2tg000104l:24259-26076     -            606 31489at71240         -            560  2.4e-155  515.7  37.6   9   9   2.5e-20   1.5e-19   67.4   0.2   362   485   468   591   468   605 0.96 -
h2tg000512l:297382-295235   -            716 31489at71240         -            560  6.7e-153  507.6  30.8   1  10   8.2e-10   5.1e-09   32.7   0.0   417   478     1    62     1    63 0.92 -
h2tg000512l:297382-295235   -            716 31489at71240         -            560  6.7e-153  507.6  30.8   2  10     2e-08   1.3e-07   28.1   0.0   433   482    52   101    51   102 0.90 -
h2tg000512l:297382-295235   -            716 31489at71240         -            560  6.7e-153  507.6  30.8   3  10     1e-25   6.4e-25   85.1   0.1   354   483    78   207    75   210 0.97 -
h2tg000512l:297382-295235   -            716 31489at71240         -            560  6.7e-153  507.6  30.8   4  10   9.7e-20     6e-19   65.4   0.1   375   483   169   277   169   282 0.98 -
h2tg000512l:297382-295235   -            716 31489at71240         -            560  6.7e-153  507.6  30.8   5  10   5.8e-26   3.6e-25   86.0   0.2   354   483   288   417   285   419 0.98 -
h2tg000512l:297382-295235   -            716 31489at71240         -            560  6.7e-153  507.6  30.8   6  10     1e-13   6.4e-13   45.5   0.0   413   483   417   487   414   490 0.93 -
h2tg000512l:297382-295235   -            716 31489at71240         -            560  6.7e-153  507.6  30.8   7  10   2.8e-21   1.8e-20   70.5   0.1   363   484   437   558   437   560 0.98 -
h2tg000512l:297382-295235   -            716 31489at71240         -            560  6.7e-153  507.6  30.8   8  10   1.3e-21   8.2e-21   71.6   0.1   354   489   498   633   498   637 0.98 -
h2tg000512l:297382-295235   -            716 31489at71240         -            560  6.7e-153  507.6  30.8   9  10   3.1e-21   1.9e-20   70.4   0.1   364   482   543   661   543   662 0.97 -
h2tg000512l:297382-295235   -            716 31489at71240         -            560  6.7e-153  507.6  30.8  10  10   1.4e-12   8.9e-12   41.8   0.0   421   480   635   694   633   706 0.91 -
h2tg000709l:210582-212801   -            740 31489at71240         -            560    1e-152  507.0  18.0   1   9   0.00076    0.0047   13.0   0.4   424   484    23    83    14    89 0.91 -
h2tg000709l:210582-212801   -            740 31489at71240         -            560    1e-152  507.0  18.0   2   9   2.1e-25   1.3e-24   84.1   0.0   350   483    89   222    86   227 0.97 -
