#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg001373l:74406-73252   -            385 137779at71240        -            266  4.4e-111  370.0  21.4   1   3   6.7e-19   2.9e-16   59.1   1.8     1    67     1    95     1   103 0.71 -
h2tg001373l:74406-73252   -            385 137779at71240        -            266  4.4e-111  370.0  21.4   2   3   4.3e-06    0.0019   17.1   0.1    63    88   118   143   102   162 0.79 -
h2tg001373l:74406-73252   -            385 137779at71240        -            266  4.4e-111  370.0  21.4   3   3   3.8e-90   1.7e-87  292.7   8.0    91   266   190   384   158   384 0.93 -
h2tg000777l:50686-49979   -            236 137779at71240        -            266   1.2e-58  198.1   3.4   1   1   3.2e-61   1.4e-58  197.9   3.4   100   266    61   235    27   235 0.87 -
h2tg000940l:164181-163294 -            296 137779at71240        -            266   1.9e-56  190.9   4.8   1   1   5.6e-59   2.5e-56  190.5   4.8    95   266   114   295    87   295 0.85 -
h2tg000388l:646704-645607 -            366 137779at71240        -            266   3.9e-56  189.9   6.6   1   1   1.4e-58     6e-56  189.2   6.6   100   266   196   366   144   366 0.86 -
h2tg000452l:78306-77101   -            402 137779at71240        -            266   6.5e-54  182.6   8.8   1   1   2.3e-56   9.9e-54  182.0   8.8   103   266   231   401   204   401 0.85 -
h2tg000167l:311623-311042 -            194 137779at71240        -            266   7.2e-54  182.4   1.1   1   1   1.9e-56   8.3e-54  182.2   1.1   112   266    30   194    11   194 0.88 -
h2tg001395l:11494-10856   -            213 137779at71240        -            266     2e-46  158.1  13.2   1   1   1.3e-48   5.6e-46  156.5  13.2   119   266    52   213     3   213 0.86 -
h2tg000150l:657886-658680 -            265 137779at71240        -            266   1.9e-45  154.9   3.8   1   1   5.8e-48   2.6e-45  154.4   3.8   128   266   119   265   106   265 0.92 -
h2tg000203l:381414-380443 -            324 137779at71240        -            266   1.9e-45  154.8   9.5   1   2   5.4e-44   2.4e-41  141.4   1.9   122   249   147   283   125   293 0.85 -
h2tg000203l:381414-380443 -            324 137779at71240        -            266   1.9e-45  154.8   9.5   2   2   2.3e-06     0.001   18.0   1.0   250   266   307   323   300   323 0.95 -
h2tg000434l:171966-171253 -            238 137779at71240        -            266     2e-45  154.7   1.7   1   1   5.5e-48   2.4e-45  154.5   1.7   124   266    87   237    42   237 0.91 -
h2tg000245l:787654-788400 -            249 137779at71240        -            266   4.6e-45  153.6   4.1   1   1   1.8e-47   7.9e-45  152.8   4.1   123   266    97   248    51   248 0.89 -
h2tg000869l:112546-111554 -            331 137779at71240        -            266   5.3e-45  153.3   1.2   1   1   1.5e-47   6.7e-45  153.0   1.2   123   266   180   331   144   331 0.91 -
h2tg001203l:48201-48941   -            247 137779at71240        -            266   7.2e-44  149.6   4.0   1   1   2.1e-46     9e-44  149.3   4.0   123   266    97   247    55   247 0.90 -
