#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000939l:81039-77465     -            484 60619at71240         -            422  1.3e-272  903.5   0.2   1   1  9.8e-276  1.5e-272  903.3   0.2     1   422    56   484    56   484 0.99 -
h2tg000132l:99042-95837     -            460 60619at71240         -            422  3.8e-207  687.8   1.7   1   1  2.9e-210  4.4e-207  687.7   1.7     1   422    34   460    34   460 0.97 -
h2tg000356l:113162-110046   -            452 60619at71240         -            422  7.6e-204  677.0   1.8   1   1  5.7e-207  8.6e-204  676.8   1.8     1   422    28   452    28   452 0.97 -
h2tg000005l:8421-11838      -            441 60619at71240         -            422    1e-197  656.8   2.3   1   1  7.7e-201  1.2e-197  656.6   2.3     1   422    18   441    18   441 0.97 -
h2tg000650l:279550-282722   -            392 60619at71240         -            422   9.1e-45  152.9   0.4   1   1   2.7e-47     4e-44  150.7   0.4    26   418    16   391     9   392 0.85 -
h2tg000046l:1052367-1059129 -            463 60619at71240         -            422   2.7e-44  151.3   0.0   1   1   1.8e-46   2.7e-43  148.0   0.0    25   420    45   438    40   440 0.81 -
h2tg000138l:1113393-1111109 -            394 60619at71240         -            422   8.7e-40  136.5   0.0   1   1   1.8e-42   2.7e-39  134.8   0.0    26   408    18   387     4   394 0.85 -
h2tg000881l:132619-133434   -            272 60619at71240         -            422   1.5e-16   60.0   0.1   1   1   1.5e-19   2.3e-16   59.3   0.1    94   326    32   264     2   272 0.81 -
h2tg000655l:255259-267717   -            842 60619at71240         -            422   0.00068   18.2   0.0   1   2      0.38   5.7e+02   -1.3   0.0   109   135   448   475   440   502 0.78 -
h2tg000655l:255259-267717   -            842 60619at71240         -            422   0.00068   18.2   0.0   2   2   1.8e-06    0.0027   16.3   0.0   192   284   594   690   568   719 0.78 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/60619at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap2-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum_OmniC.hic.bp.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap2-busco/run_eudicots_odb10/hmmer_output/initial_run_results/60619at71240.out --cpu 1 /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/60619at71240.hmm /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap2-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum_OmniC.hic.bp.hap1.p_ctg.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium
# Date:            Tue Jul 16 10:31:10 2024
# [ok]
