#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000119l:1339696-1346773 -            770 15312at71240         -            737         0 1367.0   0.2   1   1         0         0 1366.8   0.2     7   737     1   770     1   770 0.96 -
h2tg000204l:120919-128104   -            456 15312at71240         -            737   5.1e-90  302.3   2.4   1   2       9.1   1.9e+03   -3.7   0.0    62    89    73   100    69   107 0.79 -
h2tg000204l:120919-128104   -            456 15312at71240         -            737   5.1e-90  302.3   2.4   2   2   2.5e-92   5.1e-90  302.3   2.4   199   463   194   451   191   455 0.96 -
h2tg000585l:168388-170194   -            359 15312at71240         -            737   6.7e-89  298.6   0.8   1   1     4e-91   8.3e-89  298.3   0.8   199   463   102   359    95   359 0.96 -
h2tg000110l:53755-54580     -            251 15312at71240         -            737   5.1e-87  292.4   1.5   1   1   2.9e-89   5.9e-87  292.2   1.5   213   463     2   246     1   250 0.97 -
h2tg000434l:160444-161857   -            243 15312at71240         -            737   9.9e-86  288.2   0.9   1   1   5.4e-88   1.1e-85  288.0   0.9   215   463     1   243     1   243 0.97 -
h2tg000018l:1198348-1192890 -            607 15312at71240         -            737   1.2e-76  258.1   0.0   1   2   1.7e-33   3.6e-31  107.8   0.0   221   447    17   242    11   251 0.85 -
h2tg000018l:1198348-1192890 -            607 15312at71240         -            737   1.2e-76  258.1   0.0   2   2   9.9e-46     2e-43  148.3   0.0   213   449   280   511   259   527 0.90 -
h2tg000953l:30038-23569     -            600 15312at71240         -            737     2e-73  247.5   0.3   1   1   1.3e-75   2.7e-73  247.1   0.3   211   467   305   554   288   569 0.93 -
h2tg000803l:105079-105834   -            252 15312at71240         -            737   2.6e-72  243.8   0.4   1   1   1.4e-74   2.9e-72  243.7   0.4   217   469     1   250     1   252 0.97 -
h2tg000469l:35442-22977     -           1176 15312at71240         -            737   3.2e-72  243.5   0.7   1   1   1.6e-74   3.2e-72  243.5   0.7   214   644   602  1030   582  1046 0.84 -
h2tg000612l:32956-33714     -            253 15312at71240         -            737   1.1e-71  241.7   0.3   1   1   5.9e-74   1.2e-71  241.6   0.3   215   469     1   251     1   253 0.96 -
h2tg000204l:127047-127790   -            248 15312at71240         -            737   2.3e-71  240.6   1.5   1   1   1.4e-73   2.8e-71  240.4   1.5   200   383    66   246    63   248 0.96 -
h2tg001373l:97492-90926     -            940 15312at71240         -            737   1.7e-55  188.2   0.1   1   1   1.6e-57   3.2e-55  187.3   0.1   210   463   430   680   418   688 0.88 -
h2tg000802l:41051-39620     -            330 15312at71240         -            737   1.5e-53  181.8   0.0   1   2     0.042       8.6    4.0   0.1   418   456     3    41     1    67 0.85 -
h2tg000802l:41051-39620     -            330 15312at71240         -            737   1.5e-53  181.8   0.0   2   2   3.7e-54   7.7e-52  176.1   0.0   211   449    74   307    44   312 0.90 -
h2tg000818l:30053-31325     -            307 15312at71240         -            737   2.5e-52  177.7   0.0   1   2      0.05        10    3.8   0.1   418   456     3    41     1    74 0.83 -
h2tg000818l:30053-31325     -            307 15312at71240         -            737   2.5e-52  177.7   0.0   2   2   4.5e-53   9.3e-51  172.5   0.0   211   446    74   304    51   307 0.90 -
h2tg000264l:56136-57564     -            302 15312at71240         -            737   5.3e-52  176.7   0.0   1   2     0.069        14    3.3   0.1   418   455     3    40     1    50 0.89 -
h2tg000264l:56136-57564     -            302 15312at71240         -            737   5.3e-52  176.7   0.0   2   2     1e-52   2.1e-50  171.4   0.0   211   446    74   299    49   302 0.89 -
h2tg000667l:375902-374702   -            225 15312at71240         -            737   1.9e-51  174.8   0.2   1   1   9.9e-54     2e-51  174.7   0.2   251   458     3   196     1   225 0.89 -
