#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_29:735851-737496    -            233 114246at71240        -            276   8.8e-66  218.6   7.0   1   4     2e-18   1.1e-15   54.2   0.1    17    63     1    46     1    47 0.98 -
scaffold_29:735851-737496    -            233 114246at71240        -            276   8.8e-66  218.6   7.0   2   4     1e-34   5.8e-32  107.6   1.7    92   180    47   135    46   135 0.96 -
scaffold_29:735851-737496    -            233 114246at71240        -            276   8.8e-66  218.6   7.0   3   4   1.3e-18   7.1e-16   54.9   0.0   197   247   131   179   128   197 0.90 -
scaffold_29:735851-737496    -            233 114246at71240        -            276   8.8e-66  218.6   7.0   4   4   0.00044      0.24    7.2   0.0   256   276   213   233   208   233 0.88 -
scaffold_22:956248-954603    -            234 114246at71240        -            276   8.2e-64  212.1   8.6   1   4   5.2e-18   2.9e-15   52.9   0.1    17    64     1    46     1    47 0.97 -
scaffold_22:956248-954603    -            234 114246at71240        -            276   8.2e-64  212.1   8.6   2   4   6.1e-36   3.4e-33  111.7   2.4    92   180    46   134    45   134 0.96 -
scaffold_22:956248-954603    -            234 114246at71240        -            276   8.2e-64  212.1   8.6   3   4   2.5e-16   1.4e-13   47.4   0.0   198   236   131   169   130   186 0.92 -
scaffold_22:956248-954603    -            234 114246at71240        -            276   8.2e-64  212.1   8.6   4   4   0.00044      0.24    7.2   0.0   256   276   214   234   209   234 0.88 -
scaffold_5:13494276-13519659 -            167 114246at71240        -            276   8.8e-08   28.3   0.0   1   1   1.8e-10     1e-07   28.1   0.0     4   116    51   166    45   167 0.80 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/114246at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum-hap2_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/hmmer_output/rerun_results/114246at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/114246at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum-hap2_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 11:19:11 2024
# [ok]
