#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_9:9763590-9767217  -            639 44446at71240         -            543  1.9e-274  910.5  23.8   1   2  2.2e-179  4.3e-176  585.9  17.0     1   328     1   364     1   374 0.90 -
scaffold_9:9763590-9767217  -            639 44446at71240         -            543  1.9e-274  910.5  23.8   2   2  2.9e-101   5.7e-98  328.0   0.5   318   543   389   632   385   632 0.93 -
scaffold_5:6268877-6267441  -            479 44446at71240         -            543   9.2e-16   56.7  11.2   1   6     4e-08   7.8e-05   20.6   0.0   128   183     6    60     1    63 0.89 -
scaffold_5:6268877-6267441  -            479 44446at71240         -            543   9.2e-16   56.7  11.2   2   6   6.3e-05      0.12   10.1   0.1   113   178    55   116    55   124 0.87 -
scaffold_5:6268877-6267441  -            479 44446at71240         -            543   9.2e-16   56.7  11.2   3   6    0.0014       2.6    5.7   0.2   155   185   123   153   119   164 0.87 -
scaffold_5:6268877-6267441  -            479 44446at71240         -            543   9.2e-16   56.7  11.2   4   6    0.0026         5    4.8   0.1   106   169   142   201   141   210 0.74 -
scaffold_5:6268877-6267441  -            479 44446at71240         -            543   9.2e-16   56.7  11.2   5   6   4.1e-07    0.0008   17.3   0.6    93   186   269   362   259   378 0.82 -
scaffold_5:6268877-6267441  -            479 44446at71240         -            543   9.2e-16   56.7  11.2   6   6   0.00092       1.8    6.3   0.0   494   540   433   479   375   479 0.77 -
scaffold_14:2956331-2951120 -            645 44446at71240         -            543     2e-06   25.9   4.8   1   3   2.7e-05     0.052   11.3   0.1   450   533   192   275   183   285 0.88 -
scaffold_14:2956331-2951120 -            645 44446at71240         -            543     2e-06   25.9   4.8   2   3    0.0011       2.2    5.9   0.0   456   530   301   374   290   381 0.85 -
scaffold_14:2956331-2951120 -            645 44446at71240         -            543     2e-06   25.9   4.8   3   3   0.00013      0.26    9.0   0.2   458   535   439   521   432   528 0.73 -
scaffold_7:1923906-1973213  -            774 44446at71240         -            543   1.5e-05   23.0   1.1   1   3     0.074   1.4e+02   -0.0   0.0   493   524   140   175   132   193 0.77 -
scaffold_7:1923906-1973213  -            774 44446at71240         -            543   1.5e-05   23.0   1.1   2   3   0.00081       1.6    6.4   0.0   496   541   291   337   280   339 0.88 -
scaffold_7:1923906-1973213  -            774 44446at71240         -            543   1.5e-05   23.0   1.1   3   3   1.7e-05     0.034   11.9   0.0   477   538   432   490   350   494 0.78 -
scaffold_9:5935015-5955247  -           1895 44446at71240         -            543    0.0025   15.7   1.5   1   1   1.7e-05     0.032   12.0   1.9   342   538  1651  1849  1648  1852 0.71 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/44446at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap2_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/hmmer_output/initial_run_results/44446at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/44446at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap2_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 11:03:42 2024
# [ok]
