#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_15:1253955-1259446 -            559 28072at71240         -            515  1.2e-278  923.9  18.1   1   2  5.7e-212  1.9e-208  692.3  14.7    11   364     1   356     1   375 0.98 -
scaffold_15:1253955-1259446 -            559 28072at71240         -            515  1.2e-278  923.9  18.1   2   2     8e-73   2.6e-69  233.2   0.1   359   515   392   557   376   557 0.93 -
scaffold_4:542566-537715    -            725 28072at71240         -            515   8.6e-10   36.8   3.2   1   3     4e-06     0.013   13.2   0.1    29   120   106   194    79   236 0.79 -
scaffold_4:542566-537715    -            725 28072at71240         -            515   8.6e-10   36.8   3.2   2   3   0.00059       1.9    6.0   0.0    58   101   390   434   379   468 0.82 -
scaffold_4:542566-537715    -            725 28072at71240         -            515   8.6e-10   36.8   3.2   3   3   3.8e-07    0.0012   16.5   0.1    71   171   509   613   500   621 0.80 -
scaffold_4:586012-588457    -            378 28072at71240         -            515   0.00054   17.7   0.9   1   3   9.2e-07     0.003   15.3   0.0     7    83    65   140    58   162 0.84 -
scaffold_4:586012-588457    -            378 28072at71240         -            515   0.00054   17.7   0.9   2   3       0.5   1.6e+03   -3.7   0.0   282   298   270   286   261   298 0.79 -
scaffold_4:586012-588457    -            378 28072at71240         -            515   0.00054   17.7   0.9   3   3     0.027        86    0.5   0.1    44    86   333   376   325   378 0.73 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/28072at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap2_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/hmmer_output/initial_run_results/28072at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/28072at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap2_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 11:03:26 2024
# [ok]
