#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_5:32567404-32566307 -            366 95225at71240         -            287  7.3e-136  451.2  18.9   1   1  1.3e-136  3.8e-134  445.6  18.9     1   287     8   362     8   362 0.88 -
scaffold_1:24120418-24119468 -            317 95225at71240         -            287   1.1e-07   30.7   5.4   1   1   3.6e-09   1.1e-06   27.4   5.4    46   264    62   308     2   317 0.70 -
scaffold_6:18811314-18810244 -            357 95225at71240         -            287   1.8e-07   29.9   0.3   1   2   0.00014     0.042   12.3   0.1    49   116    69   144     5   153 0.74 -
scaffold_6:18811314-18810244 -            357 95225at71240         -            287   1.8e-07   29.9   0.3   2   2   1.4e-05    0.0043   15.5   0.0   183   272   254   347   249   353 0.69 -
scaffold_2:1130398-1129556   -            281 95225at71240         -            287   1.4e-06   27.0   0.9   1   2   1.2e-07   3.7e-05   22.3   0.1    29   106    51   130    30   139 0.71 -
scaffold_2:1130398-1129556   -            281 95225at71240         -            287   1.4e-06   27.0   0.9   2   2     0.083        25    3.2   0.1   189   229   237   272   229   279 0.71 -
scaffold_2:17118236-17117115 -            374 95225at71240         -            287   2.1e-05   23.1   0.1   1   2   3.8e-05     0.012   14.1   0.0    46    98    84   144    51   149 0.71 -
scaffold_2:17118236-17117115 -            374 95225at71240         -            287   2.1e-05   23.1   0.1   2   2    0.0057       1.7    7.0   0.0   178   253   251   328   227   374 0.63 -
scaffold_5:4439554-4438493   -            354 95225at71240         -            287   5.6e-05   21.7   1.3   1   2    0.0022      0.67    8.4   0.4     2    43     4    45     3    67 0.89 -
scaffold_5:4439554-4438493   -            354 95225at71240         -            287   5.6e-05   21.7   1.3   2   2   0.00021     0.065   11.7   0.0    59    97   107   147    86   154 0.84 -
scaffold_3:38057502-38058383 -            294 95225at71240         -            287   5.7e-05   21.7   0.1   1   1   3.6e-07   0.00011   20.8   0.1    42   111    58   137    47   140 0.74 -
scaffold_10:6386919-6385852  -            356 95225at71240         -            287   9.2e-05   21.0   1.5   1   2   0.00024     0.074   11.5   0.2     5    55     3    54     1    71 0.74 -
scaffold_10:6386919-6385852  -            356 95225at71240         -            287   9.2e-05   21.0   1.5   2   2    0.0016      0.49    8.8   0.1    63    98   107   142    69   179 0.78 -
scaffold_5:4433741-4432632   -            370 95225at71240         -            287   9.8e-05   20.9   0.1   1   2   0.00021     0.065   11.7   0.1     2    43    12    53    11    87 0.81 -
scaffold_5:4433741-4432632   -            370 95225at71240         -            287   9.8e-05   20.9   0.1   2   2    0.0056       1.7    7.0   0.0    63    97   119   155   104   162 0.81 -
scaffold_5:3974394-3975272   -            293 95225at71240         -            287   0.00011   20.8   0.8   1   2      0.04        12    4.2   0.1     5    36     3    34     1    54 0.86 -
scaffold_5:3974394-3975272   -            293 95225at71240         -            287   0.00011   20.8   0.8   2   2   2.1e-05    0.0063   15.0   0.1    48   100    77   136    53   142 0.69 -
scaffold_4:17439302-17438295 -            336 95225at71240         -            287   0.00015   20.3   0.7   1   3     0.013       4.1    5.8   0.1     7    36     3    32     1    55 0.85 -
scaffold_4:17439302-17438295 -            336 95225at71240         -            287   0.00015   20.3   0.7   2   3   0.00022     0.066   11.7   0.0    59    98    93   132    60   141 0.81 -
scaffold_4:17439302-17438295 -            336 95225at71240         -            287   0.00015   20.3   0.7   3   3       3.1   9.5e+02   -2.0   0.0    80    94   322   336   312   336 0.79 -
scaffold_5:1496921-1497757   -            279 95225at71240         -            287   0.00031   19.3   0.6   1   1   0.00021     0.065   11.7   0.6    50    98    72   127     1   130 0.49 -
scaffold_1:29817125-29817787 -            221 95225at71240         -            287   0.00033   19.2   0.1   1   1   1.6e-06   0.00048   18.7   0.1    58   106    80   130    30   140 0.73 -
scaffold_5:1514143-1515003   -            287 95225at71240         -            287   0.00036   19.1   0.4   1   1   0.00028     0.084   11.3   0.4    51    98    73   127     1   132 0.47 -
