#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_4:17748884-17751069 -            241 125601at71240        -            159   5.3e-82  272.6   0.3   1   1   8.4e-85   6.8e-82  272.2   0.3     6   159    83   239    78   239 0.94 -
scaffold_4:17736643-17737713 -            247 125601at71240        -            159   3.4e-29  100.9   1.4   1   3     1e-16   8.1e-14   51.0   0.0     5    82    32   109    28   127 0.89 -
scaffold_4:17736643-17737713 -            247 125601at71240        -            159   3.4e-29  100.9   1.4   2   3      0.04        32    3.5   0.0    74    99   132   157   121   169 0.86 -
scaffold_4:17736643-17737713 -            247 125601at71240        -            159   3.4e-29  100.9   1.4   3   3   9.8e-15     8e-12   44.5   0.1   100   159   182   244   174   244 0.89 -
scaffold_7:13636740-13638041 -            277 125601at71240        -            159   2.3e-13   49.5   0.0   1   2     0.014        11    5.0   0.0    14    33    98   117    95   127 0.89 -
scaffold_7:13636740-13638041 -            277 125601at71240        -            159   2.3e-13   49.5   0.0   2   2   4.3e-14   3.5e-11   42.4   0.0    54   151   169   275   165   277 0.80 -
scaffold_5:2933696-2934653   -            217 125601at71240        -            159   4.4e-11   42.1   0.0   1   1   7.5e-13   6.1e-10   38.4   0.0     9   112    33   147    25   214 0.79 -
scaffold_5:2937248-2937724   -            159 125601at71240        -            159   5.7e-10   38.5   0.0   1   1   9.3e-13   7.5e-10   38.1   0.0     8   111    45   159    38   159 0.75 -
scaffold_6:29273515-29275719 -            255 125601at71240        -            159   9.2e-06   24.8   0.0   1   1   1.6e-08   1.3e-05   24.3   0.0    14   118    96   202    84   250 0.78 -
scaffold_8:4966799-4963081   -            262 125601at71240        -            159     3e-05   23.1   0.0   1   2     0.017        14    4.7   0.0     6    32    43    69    40    84 0.85 -
scaffold_8:4966799-4963081   -            262 125601at71240        -            159     3e-05   23.1   0.0   2   2   3.8e-06    0.0031   16.6   0.0    72   150   135   229    96   244 0.65 -
scaffold_45:711718-714887    -            236 125601at71240        -            159   6.6e-05   22.0   0.0   1   2       1.9   1.6e+03   -2.0   0.0    18    36    73    91    60    95 0.69 -
scaffold_45:711718-714887    -            236 125601at71240        -            159   6.6e-05   22.0   0.0   2   2     2e-07   0.00016   20.7   0.0    61   159   135   236   109   236 0.80 -
scaffold_13:4464857-4460770  -            236 125601at71240        -            159   6.6e-05   22.0   0.0   1   2       1.9   1.6e+03   -2.0   0.0    18    36    73    91    60    95 0.69 -
scaffold_13:4464857-4460770  -            236 125601at71240        -            159   6.6e-05   22.0   0.0   2   2     2e-07   0.00016   20.7   0.0    61   159   135   236   109   236 0.80 -
scaffold_5:31089304-31087050 -            262 125601at71240        -            159   0.00036   19.6   0.0   1   2       1.7   1.4e+03   -1.8   0.0    25    39   118   132   116   136 0.85 -
scaffold_5:31089304-31087050 -            262 125601at71240        -            159   0.00036   19.6   0.0   2   2   1.2e-06     0.001   18.2   0.0    69   159   175   261   164   261 0.82 -
scaffold_5:31259056-31256901 -            265 125601at71240        -            159   0.00038   19.5   0.0   1   2      0.57   4.7e+02   -0.3   0.0    25    40   121   136   118   140 0.87 -
scaffold_5:31259056-31256901 -            265 125601at71240        -            159   0.00038   19.5   0.0   2   2   2.5e-06     0.002   17.2   0.0    69   159   178   264   166   264 0.82 -
scaffold_6:11026092-11026514 -            141 125601at71240        -            159     0.017   14.2   0.1   1   1   2.8e-05     0.022   13.8   0.1    95   158    76   139     1   140 0.83 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/125601at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap2_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/hmmer_output/initial_run_results/125601at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/125601at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum_hap2-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap2_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 11:03:09 2024
# [ok]
