#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr2:4654478-4660057    -            542 149002at71240        -            261  1.4e-114  378.7  20.2   1   1  1.4e-116  2.2e-114  378.0  20.2     1   261   246   542   246   542 0.90 -
Pcitr_chr4:19922030-19871892  -            272 149002at71240        -            261   2.3e-29   99.4   5.4   1   1   1.8e-31   2.8e-29   99.1   5.4    13   237    15   254     3   270 0.76 -
Pcitr_chr7:21156809-21157540  -            244 149002at71240        -            261   1.2e-23   80.7  14.0   1   1   1.7e-25   2.7e-23   79.5  14.0    75   238    74   244     3   244 0.81 -
Pcitr_chr11:13196138-13198521 -            247 149002at71240        -            261     1e-11   41.6   2.8   1   1   9.4e-14   1.5e-11   41.0   2.8    38   191    35   200    25   244 0.69 -
Pcitr_chr6:14663053-14662328  -            242 149002at71240        -            261   1.2e-09   34.8  11.4   1   1   1.3e-11     2e-09   34.0  11.4     5   218     7   242     3   242 0.72 -
Pcitr_chr2:21506871-21506317  -            185 149002at71240        -            261   4.2e-09   33.0   3.4   1   1   7.8e-11   1.3e-08   31.4   3.4   142   237    77   170     1   177 0.67 -
Pcitr_chr3:16219733-16220185  -            151 149002at71240        -            261   8.9e-08   28.6   1.1   1   1   8.3e-10   1.3e-07   28.1   0.9   136   236    47   139    28   148 0.76 -
Pcitr_chr10:14081334-14082140 -            269 149002at71240        -            261   3.9e-07   26.5  12.2   1   1   5.4e-08   8.8e-06   22.1  12.2    11   238     7   266     1   269 0.64 -
Pcitr_chr10:22195066-22194410 -            219 149002at71240        -            261   2.2e-05   20.8   6.1   1   1   4.5e-07   7.3e-05   19.1   6.1   134   237   115   215     4   218 0.66 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/149002at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/Pelargonium-PreviousAssembly-busco/run_eudicots_odb10/metaeuk_output/rerun_results/Pcitr_Genome-final.fasta.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/Pelargonium-PreviousAssembly-busco/run_eudicots_odb10/hmmer_output/rerun_results/149002at71240.out --cpu 1 /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/149002at71240.hmm /scratch/srb67793/Pelargonium/Pelargonium-PreviousAssembly-busco/run_eudicots_odb10/metaeuk_output/rerun_results/Pcitr_Genome-final.fasta.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium
# Date:            Tue Jul  9 11:09:17 2024
# [ok]
