#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr7:15125879-15137285  -           1044 561at71240           -           1608         0 1588.3  27.6   1   3         0         0 1233.0  13.5   653  1347    30   784    24   814 0.92 -
Pcitr_chr7:15125879-15137285  -           1044 561at71240           -           1608         0 1588.3  27.6   2   3   3.1e-29   4.4e-27   90.6   0.2  1424  1475   814   865   809   874 0.96 -
Pcitr_chr7:15125879-15137285  -           1044 561at71240           -           1608         0 1588.3  27.6   3   3   1.7e-81   2.4e-79  263.8   2.0  1475  1608   894  1044   883  1044 0.89 -
Pcitr_chr7:14738088-14749098  -            380 561at71240           -           1608   2.3e-92  307.0  12.5   1   3   2.8e-54   4.1e-52  173.5   3.3    46   164     1   143     1   153 0.85 -
Pcitr_chr7:14738088-14749098  -            380 561at71240           -           1608   2.3e-92  307.0  12.5   2   3   8.1e-13   1.2e-10   36.1   0.1   157   199   164   205   149   218 0.83 -
Pcitr_chr7:14738088-14749098  -            380 561at71240           -           1608   2.3e-92  307.0  12.5   3   3   5.4e-31   7.9e-29   96.4   0.2   189   266   232   329   224   350 0.85 -
Pcitr_chr7:17942763-17940541  -            741 561at71240           -           1608   9.5e-82  271.8   0.2   1   2   1.5e-50   2.2e-48  161.2   0.2  1075  1371     6   307     1   320 0.85 -
Pcitr_chr7:17942763-17940541  -            741 561at71240           -           1608   9.5e-82  271.8   0.2   2   2   1.1e-34   1.6e-32  108.6   0.0  1412  1550   568   703   551   730 0.91 -
Pcitr_chr5:4186993-4184933    -            461 561at71240           -           1608   9.8e-75  248.5   0.2   1   3   5.2e-13   7.6e-11   36.8   0.0  1082  1163     1    84     1   104 0.83 -
Pcitr_chr5:4186993-4184933    -            461 561at71240           -           1608   9.8e-75  248.5   0.2   2   3   5.1e-26   7.4e-24   79.9   0.0  1165  1260   124   222   119   223 0.91 -
Pcitr_chr5:4186993-4184933    -            461 561at71240           -           1608   9.8e-75  248.5   0.2   3   3   7.7e-41   1.1e-38  129.0   0.1  1287  1546   223   460   221   461 0.90 -
Pcitr_chr1:34814738-34813347  -            464 561at71240           -           1608   2.6e-59  197.4   1.9   1   1   1.1e-60   1.6e-58  194.8   1.9  1083  1543     2   459     1   464 0.85 -
Pcitr_chr4:27462862-27459435  -            339 561at71240           -           1608     1e-52  175.6   0.2   1   3   6.3e-12   9.1e-10   33.2   0.0  1079  1142     1    69     1    78 0.86 -
