#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000937l:246100-233289   -           1088 6441at71240          -           1088         0 1448.1  71.9   1   3         0         0 1143.2  25.1     1   672     1   758     1   768 0.87 -
h2tg000937l:246100-233289   -           1088 6441at71240          -           1088         0 1448.1  71.9   2   3   1.1e-70     5e-68  229.4  21.0   663   844   790   988   779   989 0.90 -
h2tg000937l:246100-233289   -           1088 6441at71240          -           1088         0 1448.1  71.9   3   3   3.8e-26   1.7e-23   82.0   9.8   870   965   988  1079   986  1087 0.90 -
h2tg000866l:24875-27380     -            279 6441at71240          -           1088    9e-144  480.2  10.8   1   1  5.8e-144  2.5e-141  472.1  10.8    70   373     1   279     1   279 0.97 -
h2tg000149l:307965-310806   -            260 6441at71240          -           1088  4.9e-139  464.5  10.6   1   1  3.4e-139  1.5e-136  456.3  10.6    70   354     1   259     1   260 0.98 -
h2tg000209l:476120-450953   -           1089 6441at71240          -           1088  3.5e-103  345.8  45.3   1   2    2e-105  8.9e-103  344.5   9.8     2   406    65   453    64   475 0.90 -
h2tg000209l:476120-450953   -           1089 6441at71240          -           1088  3.5e-103  345.8  45.3   2   2      0.41   1.8e+02   -0.9  27.6   742  1071   630   977   621   989 0.69 -
h2tg001372l:14263-25403     -            751 6441at71240          -           1088     2e-98  330.1  13.4   1   1  4.5e-101     2e-98  330.1  13.4     2   407    26   415    25   441 0.89 -
h2tg001370l:60095-48650     -            836 6441at71240          -           1088   6.2e-96  321.8  13.8   1   2   1.4e-98   6.2e-96  321.8  13.8     2   431     7   417     6   442 0.89 -
h2tg001370l:60095-48650     -            836 6441at71240          -           1088   6.2e-96  321.8  13.8   2   2       8.3   3.6e+03   -5.2  20.7   797  1013   598   798   591   832 0.61 -
