#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000477l:639514-641719 -            244 139689at71240        -            196  7.5e-104  345.3   2.1   1   2     4e-72   6.1e-69  231.3   0.0     1   138     1   153     1   176 0.88 -
h2tg000477l:639514-641719 -            244 139689at71240        -            196  7.5e-104  345.3   2.1   2   2   4.5e-36   6.8e-33  113.7   0.5   132   196   179   243   173   243 0.98 -
h2tg000437l:182927-191009 -            618 139689at71240        -            196   0.00061   19.2   0.0   1   1   8.1e-07    0.0012   18.2   0.0    49   117   463   540   456   557 0.79 -
h2tg000074l:655152-660959 -            243 139689at71240        -            196    0.0012   18.2   0.0   1   1   1.5e-06    0.0022   17.4   0.0    40    92    50   102    37   121 0.85 -
h2tg000593l:51642-47329   -            384 139689at71240        -            196    0.0035   16.7   0.0   1   1   3.6e-06    0.0055   16.1   0.0    52    92   223   264   200   305 0.84 -
h2tg001070l:147154-142998 -            276 139689at71240        -            196    0.0037   16.6   0.0   1   1     4e-06    0.0061   15.9   0.0    51    92    94   135    76   156 0.81 -
h2tg000784l:47882-48442   -            187 139689at71240        -            196    0.0038   16.6   0.0   1   1   4.1e-06    0.0062   15.9   0.0    47    86    23    63    10    78 0.85 -
h2tg000245l:579382-575350 -            570 139689at71240        -            196     0.043   13.2   0.2   1   1   6.9e-05      0.11   11.9   0.2    49    88   246   286   241   298 0.79 -
h2tg000771l:128265-121667 -            540 139689at71240        -            196     0.056   12.8   0.0   1   1   6.7e-05       0.1   11.9   0.0    48   107   387   448   364   458 0.84 -
h2tg000361l:785255-786552 -            312 139689at71240        -            196     0.066   12.5   0.1   1   1   7.8e-05      0.12   11.7   0.1    43   107   141   202   115   214 0.77 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/139689at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap1-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum_OmniC.hic.bp.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap1-busco/run_eudicots_odb10/hmmer_output/initial_run_results/139689at71240.out --cpu 1 /scratch/srb67793/Pelargonium/busco_downloads/lineages/eudicots_odb10/hmms/139689at71240.hmm /scratch/srb67793/Pelargonium/P_citronellum_omnic-hap1-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum_OmniC.hic.bp.hap1.p_ctg.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium
# Date:            Tue Jul 16 10:01:06 2024
# [ok]
