#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_5:2181210-2185085   -            603 50477at71240         -            551  1.6e-200  664.0   3.9   1   2   1.2e-38   3.2e-36  121.7   0.3    32   137    52   158    25   177 0.88 -
scaffold_5:2181210-2185085   -            603 50477at71240         -            551  1.6e-200  664.0   3.9   2   2  1.8e-166  4.9e-164  543.6   0.3   153   514   221   603   211   603 0.93 -
scaffold_118:21046-16587     -            594 50477at71240         -            551  9.1e-167  552.6  11.0   1   3   1.1e-34   3.2e-32  108.5   0.9    34   134    27   128    20   138 0.91 -
scaffold_118:21046-16587     -            594 50477at71240         -            551  9.1e-167  552.6  11.0   2   3   3.1e-73   8.8e-71  235.8   0.0   147   323   180   359   161   367 0.92 -
scaffold_118:21046-16587     -            594 50477at71240         -            551  9.1e-167  552.6  11.0   3   3     2e-66   5.6e-64  213.3   1.5   319   514   398   594   369   594 0.92 -
scaffold_7:28552919-28548460 -            594 50477at71240         -            551  9.1e-167  552.6  11.0   1   3   1.1e-34   3.2e-32  108.5   0.9    34   134    27   128    20   138 0.91 -
scaffold_7:28552919-28548460 -            594 50477at71240         -            551  9.1e-167  552.6  11.0   2   3   3.1e-73   8.8e-71  235.8   0.0   147   323   180   359   161   367 0.92 -
scaffold_7:28552919-28548460 -            594 50477at71240         -            551  9.1e-167  552.6  11.0   3   3     2e-66   5.6e-64  213.3   1.5   319   514   398   594   369   594 0.92 -
scaffold_8:8546167-8543103   -            502 50477at71240         -            551  2.4e-159  528.1   5.9   1   3   8.5e-31   2.4e-28   95.7   0.1    40   133     2    96     1   110 0.93 -
scaffold_8:8546167-8543103   -            502 50477at71240         -            551  2.4e-159  528.1   5.9   2   3   2.7e-74   7.6e-72  239.3   0.0   152   305   171   325   162   342 0.94 -
scaffold_8:8546167-8543103   -            502 50477at71240         -            551  2.4e-159  528.1   5.9   3   3     1e-60   2.8e-58  194.5   1.2   360   513   345   501   329   502 0.92 -
scaffold_2:2137369-2142759   -            534 50477at71240         -            551  2.1e-134  445.8   5.3   1   2   3.5e-22   9.7e-20   67.3   0.1    36   135    13   113     6   139 0.89 -
scaffold_2:2137369-2142759   -            534 50477at71240         -            551  2.1e-134  445.8   5.3   2   2  3.4e-115  9.4e-113  374.3   2.4   153   512   182   532   169   534 0.90 -
scaffold_636:32165-23640     -            311 50477at71240         -            551   4.1e-19   65.2   0.2   1   2   1.6e-15   4.4e-13   45.3   0.1    46   134    96   185    79   190 0.83 -
scaffold_636:32165-23640     -            311 50477at71240         -            551   4.1e-19   65.2   0.2   2   2   3.3e-07   9.2e-05   17.8   0.0   396   498   210   309   197   311 0.90 -
scaffold_1:43562369-43559633 -            293 50477at71240         -            551   5.5e-18   61.5   0.0   1   2   1.1e-17   2.9e-15   52.5   0.0    34   133    84   184    55   190 0.86 -
scaffold_1:43562369-43559633 -            293 50477at71240         -            551   5.5e-18   61.5   0.0   2   2   0.00056      0.16    7.2   0.0   236   289   239   291   227   293 0.89 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/50477at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/hmmer_output/rerun_results/50477at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/50477at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 10:49:33 2024
# [ok]
