#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_97:187320-195536    -            648 98964at71240         -            229   1.3e-98  326.1  11.8   1   3   1.4e-76   5.4e-74  245.5   2.6     1   138    15   155    15   157 0.97 -
scaffold_97:187320-195536    -            648 98964at71240         -            229   1.3e-98  326.1  11.8   2   3   9.6e-28   3.8e-25   85.7   0.3   164   228   156   225   154   226 0.92 -
scaffold_97:187320-195536    -            648 98964at71240         -            229   1.3e-98  326.1  11.8   3   3     0.091        36    0.7   0.0   119   153   501   535   498   598 0.78 -
scaffold_8:7602489-7531898   -            307 98964at71240         -            229   8.6e-51  169.6   0.4   1   2   6.3e-51   2.5e-48  161.5   0.2     2   196    19   224    18   239 0.86 -
scaffold_8:7602489-7531898   -            307 98964at71240         -            229   8.6e-51  169.6   0.4   2   2    0.0017      0.67    6.3   0.0   187   211   251   275   238   295 0.82 -
scaffold_6:11396487-11395609 -            293 98964at71240         -            229   4.5e-50  167.2   0.3   1   2   3.3e-50   1.3e-47  159.2   0.2     6   201     1   207     1   221 0.86 -
scaffold_6:11396487-11395609 -            293 98964at71240         -            229   4.5e-50  167.2   0.3   2   2    0.0016      0.63    6.4   0.0   187   211   229   253   216   273 0.82 -
scaffold_7:4108729-4107684   -            151 98964at71240         -            229   2.7e-48  161.4   0.5   1   1   7.6e-51     3e-48  161.3   0.5    16   165     1   149     1   151 0.95 -
scaffold_10:7990927-7991709  -            261 98964at71240         -            229     1e-08   31.9   4.0   1   3     1e-08   3.9e-06   23.4   0.4     9    59     1    50     1    66 0.86 -
scaffold_10:7990927-7991709  -            261 98964at71240         -            229     1e-08   31.9   4.0   2   3      0.94   3.7e+02   -2.6   0.0   100   118    70    88    65   105 0.84 -
scaffold_10:7990927-7991709  -            261 98964at71240         -            229     1e-08   31.9   4.0   3   3   0.00034      0.13    8.6   0.2   106   226   112   228    98   231 0.73 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/98964at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/hmmer_output/rerun_results/98964at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/98964at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 10:49:33 2024
# [ok]
