#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_772:19345-25243     -            764 3870at71240          -            929    7e-201  666.3  17.1   1   4   1.9e-97   9.4e-95  315.1   4.4     9   290     1   365     1   405 0.79 -
scaffold_772:19345-25243     -            764 3870at71240          -            929    7e-201  666.3  17.1   2   4   3.2e-05     0.016    9.9   0.0   301   323   433   456   428   463 0.86 -
scaffold_772:19345-25243     -            764 3870at71240          -            929    7e-201  666.3  17.1   3   4   2.6e-28   1.3e-25   86.3   0.1   314   396   474   556   465   564 0.87 -
scaffold_772:19345-25243     -            764 3870at71240          -            929    7e-201  666.3  17.1   4   4   6.2e-79     3e-76  253.9   0.4   372   532   563   764   556   764 0.83 -
scaffold_4:29366095-29364728 -            265 3870at71240          -            929   3.7e-45  151.0   0.5   1   1   5.1e-45   2.5e-42  141.6   0.5   562   854     5   264     1   265 0.94 -
scaffold_4:35790122-35791489 -            265 3870at71240          -            929   3.7e-45  151.0   0.5   1   1   5.1e-45   2.5e-42  141.6   0.5   562   854     5   264     1   265 0.94 -
scaffold_3:18000237-18005280 -            231 3870at71240          -            929   2.3e-35  118.6   0.2   1   2   7.4e-22   3.6e-19   65.0   0.1   563   707     1   140     1   142 0.93 -
scaffold_3:18000237-18005280 -            231 3870at71240          -            929   2.3e-35  118.6   0.2   2   2   3.2e-18   1.5e-15   53.0   0.0   735   826   141   229   139   231 0.93 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/3870at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/hmmer_output/rerun_results/3870at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/3870at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/rerun_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 10:49:49 2024
# [ok]
