550	2655+930	0	15118	1	80211at71240_4097_0:005be6|scaffold_754|+|213|1.328e-56|1|2655|3584|2655[2655]:3584[3584]:930[930]
558	3070179-504	0	4401	-1	74357at71240_22663_0:0029c3|scaffold_19|-|44|9.938e-06|1|3069676|3070179|3070179[3070179]:3069676[3069676]:504[504]
558	3605296-1388	0	6726	-1	142389at71240_210143_0:0070be|scaffold_19|-|196|1.741e-51|2|3603909|3605296|3605296[3605296]:3605063[3605063]:234[234]|3604634[3604634]:3603909[3603909]:726[726]
558	2717030+906	0	15118	1	80211at71240_4097_0:005be6|scaffold_19|+|211|5.312e-56|1|2717030|2717935|2717030[2717030]:2717935[2717935]:906[906]
558	3462982-2094	0	18444	-1	25868at71240_29760_0:0004d0|scaffold_19|-|584|2.761e-168|1|3460889|3462982|3462982[3462982]:3460889[3460889]:2094[2094]
558	2713732+3262	0	18444	1	25868at71240_29760_0:0004d0|scaffold_19|+|300|8.582e-83|2|2713732|2716993|2713732[2713732]:2715513[2715513]:1782[1782]|2716661[2716661]:2716993[2716993]:333[333]
558	2352874+1542	0	24483	1	46876at71240_80379_0:0078df|scaffold_19|+|226|1.621e-60|1|2352874|2354415|2352874[2352874]:2354415[2354415]:1542[1542]
558	878795-1470	0	25650	-1	81605at71240_3900_0:00591c|scaffold_19|-|151|6.125e-38|2|877326|878795|878795[878795]:878472[878472]:324[324]|877598[877598]:877326[877326]:273[273]
558	51252-738	0	25911	-1	89466at71240_981085_0:00600b|scaffold_19|-|114|8.418e-27|1|50515|51252|51252[51252]:50515[50515]:738[738]
558	3530073-1842	0	40021	-1	4088at71240_472368_0:0041d4|scaffold_19|-|640|3.832e-185|2|3528232|3530073|3530073[3530073]:3529504[3529504]:570[570]|3529497[3529497]:3528232[3528232]:1266[1266]
558	3181161+31797	0	40021	1	4088at71240_472368_0:0041d4|scaffold_19|+|594|2.696e-171|6|3181161|3212957|3181161[3181161]:3181415[3181415]:255[255]|3181422[3181422]:3181841[3181841]:420[420]|3211358[3211364]:3211471[3211471]:114[108]|3211616[3211616]:3212467[3212467]:852[852]|3212489[3212489]:3212797[3212797]:309[309]|3212826[3212826]:3212957[3212957]:132[132]
558	2694460+64317	0	43375	1	139770at71240_3827_0:001fbd|scaffold_19|+|362|1.861e-101|2|2694460|2758776|2694460[2694460]:2695260[2695260]:801[801]|2757997[2757997]:2758776[2758776]:780[780]
558	3480785+621	0	67632	1	82091at71240_130453_0:003294|scaffold_19|+|74|9.255e-15|1|3480785|3481405|3480785[3480785]:3481405[3481405]:621[621]
558	50589-1770	0	90589	-1	139770at71240_3981_0:004962|scaffold_19|-|368|2.908e-103|1|48820|50589|50589[50589]:48820[48820]:1770[1770]
558	2664113+1563	0	90589	1	139770at71240_3981_0:004962|scaffold_19|+|463|7.34e-132|3|2664113|2665675|2664113[2664113]:2665363[2665363]:1251[1251]|2665451[2665451]:2665570[2665570]:120[120]|2665580[2665580]:2665675[2665675]:96[96]
558	2119460-1918	0	94019	-1	86035at71240_75702_0:002fb6|scaffold_19|-|197|8.704e-52|4|2117543|2119460|2119460[2119460]:2119332[2119332]:129[129]|2118880[2118880]:2118644[2118644]:237[237]|2118125[2118113]:2117982[2117982]:144[132]|2117656[2117656]:2117543[2117543]:114[114]
