#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_1:4912008-4914513   -            549 107927at71240        -            356  4.7e-148  492.7  69.6   1   4   2.9e-47   2.6e-44  151.5  40.9     1   206     1   257     1   273 0.68 -
scaffold_1:4912008-4914513   -            549 107927at71240        -            356  4.7e-148  492.7  69.6   2   4    0.0016       1.4    7.7   6.2   135   191   242   300   238   303 0.77 -
scaffold_1:4912008-4914513   -            549 107927at71240        -            356  4.7e-148  492.7  69.6   3   4     0.003       2.7    6.7  10.1   130   210   258   344   256   351 0.73 -
scaffold_1:4912008-4914513   -            549 107927at71240        -            356  4.7e-148  492.7  69.6   4   4  1.7e-100   1.5e-97  326.6   8.1   153   356   336   549   334   549 0.84 -
scaffold_9:14256267-14258510 -            710 107927at71240        -            356   2.8e-08   33.0   0.1   1   1     7e-11   6.3e-08   31.8   0.1   274   355    78   161    59   162 0.90 -
scaffold_3:2791983-2787842   -            400 107927at71240        -            356   5.3e-05   22.2   0.5   1   2   5.9e-08   5.3e-05   22.2   0.5   234   343    73   175    14   182 0.88 -
scaffold_3:2791983-2787842   -            400 107927at71240        -            356   5.3e-05   22.2   0.5   2   2       2.1   1.9e+03   -2.6   0.2   111   133   212   234   190   267 0.55 -
scaffold_6:23609101-23622840 -           1084 107927at71240        -            356   0.00012   21.0  10.9   1   6    0.0019       1.7    7.4   0.1   259   306    21    68    15    77 0.88 -
scaffold_6:23609101-23622840 -           1084 107927at71240        -            356   0.00012   21.0  10.9   2   6      0.14   1.3e+02    1.2   1.9   239   304   369   428   144   430 0.81 -
scaffold_6:23609101-23622840 -           1084 107927at71240        -            356   0.00012   21.0  10.9   3   6     0.035        32    3.2   0.0   240   305   370   429   359   467 0.78 -
scaffold_6:23609101-23622840 -           1084 107927at71240        -            356   0.00012   21.0  10.9   4   6      0.32   2.9e+02    0.1   0.0   298   345   457   504   439   509 0.85 -
scaffold_6:23609101-23622840 -           1084 107927at71240        -            356   0.00012   21.0  10.9   5   6      0.22     2e+02    0.6   0.0   288   326   481   519   457   535 0.51 -
