#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_9:4341317-4336057  -            591 44038at71240         -            481  1.4e-238  791.6  16.0   1   3  4.3e-150  8.5e-147  488.8   1.2     1   267     1   279     1   285 0.95 -
scaffold_9:4341317-4336057  -            591 44038at71240         -            481  1.4e-238  791.6  16.0   2   3   2.7e-89   5.4e-86  288.3   2.0   250   435   285   469   278   499 0.95 -
scaffold_9:4341317-4336057  -            591 44038at71240         -            481  1.4e-238  791.6  16.0   3   3   1.7e-08   3.3e-05   21.9   0.5   434   480   528   591   486   591 0.67 -
scaffold_469:16598-11851    -            597 44038at71240         -            481   2.9e-41  140.8   2.1   1   3   5.9e-44   1.2e-40  138.8   0.0     1   234     1   245     1   253 0.88 -
scaffold_469:16598-11851    -            597 44038at71240         -            481   2.9e-41  140.8   2.1   2   3      0.64   1.3e+03   -3.1   0.0   353   379   438   465   434   482 0.77 -
scaffold_469:16598-11851    -            597 44038at71240         -            481   2.9e-41  140.8   2.1   3   3     0.043        85    0.8   0.2   380   423   512   555   507   569 0.71 -
scaffold_478:15823-11076    -            597 44038at71240         -            481   2.9e-41  140.8   2.1   1   3   5.9e-44   1.2e-40  138.8   0.0     1   234     1   245     1   253 0.88 -
scaffold_478:15823-11076    -            597 44038at71240         -            481   2.9e-41  140.8   2.1   2   3      0.64   1.3e+03   -3.1   0.0   353   379   438   465   434   482 0.77 -
scaffold_478:15823-11076    -            597 44038at71240         -            481   2.9e-41  140.8   2.1   3   3     0.043        85    0.8   0.2   380   423   512   555   507   569 0.71 -
scaffold_8:8390526-8400414  -           1548 44038at71240         -            481   2.7e-39  134.3   0.1   1   3   1.5e-07   0.00029   18.8   0.0     1   100     1   120     1   135 0.81 -
scaffold_8:8390526-8400414  -           1548 44038at71240         -            481   2.7e-39  134.3   0.1   2   3   6.4e-33   1.3e-29  102.4   0.1    95   231   869  1004   845  1009 0.92 -
scaffold_8:8390526-8400414  -           1548 44038at71240         -            481   2.7e-39  134.3   0.1   3   3    0.0003      0.59    7.9   0.0   246   318  1072  1139  1041  1163 0.73 -
scaffold_12:5774945-5781209 -            644 44038at71240         -            481   5.5e-05   21.2   0.1   1   2   2.7e-08   5.5e-05   21.2   0.1   129   223   150   247     1   266 0.78 -
scaffold_12:5774945-5781209 -            644 44038at71240         -            481   5.5e-05   21.2   0.1   2   2       1.2   2.5e+03   -4.1   0.3   415   464   473   522   464   528 0.65 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/44038at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/hmmer_output/initial_run_results/44038at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/44038at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 10:32:42 2024
# [ok]
