#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_3:22451227-22422219 -           1096 29529at71240         -            475   9.3e-10   37.0   0.0   1   3   4.2e-05     0.059   11.3   0.0     8    52   160   204   153   216 0.90 -
scaffold_3:22451227-22422219 -           1096 29529at71240         -            475   9.3e-10   37.0   0.0   2   3     0.036        51    1.6   0.0   144   210   537   600   508   605 0.86 -
scaffold_3:22451227-22422219 -           1096 29529at71240         -            475   9.3e-10   37.0   0.0   3   3   1.2e-07   0.00016   19.7   0.0   213   304   656   745   647   772 0.77 -
scaffold_3:21568132-21546011 -           1055 29529at71240         -            475   9.4e-10   37.0   0.1   1   4   4.3e-05      0.06   11.2   0.0     8    52   128   172   121   183 0.90 -
scaffold_3:21568132-21546011 -           1055 29529at71240         -            475   9.4e-10   37.0   0.1   2   4         2   2.8e+03   -4.1   0.0    71   114   212   251   192   252 0.75 -
scaffold_3:21568132-21546011 -           1055 29529at71240         -            475   9.4e-10   37.0   0.1   3   4     0.037        53    1.5   0.0   144   210   506   569   477   574 0.87 -
scaffold_3:21568132-21546011 -           1055 29529at71240         -            475   9.4e-10   37.0   0.1   4   4   1.1e-07   0.00015   19.8   0.0   213   304   625   714   616   742 0.77 -
scaffold_8:12284172-12269529 -            968 29529at71240         -            475   5.7e-08   31.1   0.2   1   3    0.0069       9.8    4.0   0.0     1    53    99   149    99   171 0.86 -
scaffold_8:12284172-12269529 -            968 29529at71240         -            475   5.7e-08   31.1   0.2   2   3   5.9e-09   8.4e-06   24.0   0.1   198   332   498   637   484   658 0.69 -
scaffold_8:12284172-12269529 -            968 29529at71240         -            475   5.7e-08   31.1   0.2   3   3       1.2   1.8e+03   -3.5   0.0    65    87   684   706   681   708 0.89 -
scaffold_5:25776413-25799623 -           1665 29529at71240         -            475   0.00012   20.2   0.0   1   3      0.55   7.8e+02   -2.3   0.1   129   168   686   723   678   729 0.84 -
scaffold_5:25776413-25799623 -           1665 29529at71240         -            475   0.00012   20.2   0.0   2   3   0.00063       0.9    7.4   0.0     8   136   855   986   848  1054 0.77 -
scaffold_5:25776413-25799623 -           1665 29529at71240         -            475   0.00012   20.2   0.0   3   3   0.00014       0.2    9.5   0.0   281   314  1432  1465  1415  1478 0.85 -
scaffold_10:4777290-4779908  -            873 29529at71240         -            475    0.0012   16.9   0.0   1   2    0.0083        12    3.7   0.0     6    58    34    86    29    96 0.87 -
scaffold_10:4777290-4779908  -            873 29529at71240         -            475    0.0012   16.9   0.0   2   2   5.4e-05     0.076   10.9   0.0   230   314   636   722   630   746 0.80 -
scaffold_2:29929783-29927111 -            891 29529at71240         -            475     0.016   13.2   0.0   1   2      0.12   1.7e+02   -0.1   0.0     6    56    49    99    44   106 0.86 -
scaffold_2:29929783-29927111 -            891 29529at71240         -            475     0.016   13.2   0.0   2   2   7.1e-05       0.1   10.5   0.0   232   314   656   740   650   764 0.80 -
scaffold_6:19898645-19894642 -            543 29529at71240         -            475     0.016   13.1   0.0   1   2   0.00011      0.16    9.9   0.0    10   113     6   105     2   111 0.76 -
scaffold_6:19898645-19894642 -            543 29529at71240         -            475     0.016   13.1   0.0   2   2     0.079   1.1e+02    0.5   0.0   210   268   315   370   303   384 0.79 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/29529at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/hmmer_output/initial_run_results/29529at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/29529at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 10:32:25 2024
# [ok]
