#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_7:8653645-8683999 -            870 86274at71240         -            331  8.9e-137  454.7  24.1   1   3      0.32     4e+02   -1.0   0.1   225   293   298   361   239   376 0.70 -
scaffold_7:8653645-8683999 -            870 86274at71240         -            331  8.9e-137  454.7  24.1   2   3   2.9e-17   3.6e-14   51.7  13.6    13    79   518   601   512   621 0.77 -
scaffold_7:8653645-8683999 -            870 86274at71240         -            331  8.9e-137  454.7  24.1   3   3  4.6e-126  5.7e-123  409.3   0.7    75   310   634   869   612   870 0.99 -
scaffold_244:106079-106771 -            231 86274at71240         -            331     8e-15   53.9   4.8   1   1   7.3e-18   9.1e-15   53.7   4.8   110   328    18   231     6   231 0.79 -
scaffold_670:28783-28091   -            231 86274at71240         -            331     8e-15   53.9   4.8   1   1   7.3e-18   9.1e-15   53.7   4.8   110   328    18   231     6   231 0.79 -
scaffold_751:11922-12614   -            231 86274at71240         -            331     8e-15   53.9   4.8   1   1   7.3e-18   9.1e-15   53.7   4.8   110   328    18   231     6   231 0.79 -
scaffold_755:13990-13298   -            231 86274at71240         -            331     8e-15   53.9   4.8   1   1   7.3e-18   9.1e-15   53.7   4.8   110   328    18   231     6   231 0.79 -
scaffold_842:14654-15346   -            231 86274at71240         -            331     8e-15   53.9   4.8   1   1   7.3e-18   9.1e-15   53.7   4.8   110   328    18   231     6   231 0.79 -
scaffold_877:4213-3521     -            231 86274at71240         -            331     8e-15   53.9   4.8   1   1   7.3e-18   9.1e-15   53.7   4.8   110   328    18   231     6   231 0.79 -
scaffold_903:5215-4523     -            231 86274at71240         -            331     8e-15   53.9   4.8   1   1   7.3e-18   9.1e-15   53.7   4.8   110   328    18   231     6   231 0.79 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/86274at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/hmmer_output/initial_run_results/86274at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/86274at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 10:33:20 2024
# [ok]
