#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_16:4311119-4311700 -            194 60385at71240         -            461   3.7e-15   54.7   3.4   1   2   2.2e-13   5.5e-10   37.6   0.8   355   424    50   121    33   139 0.82 -
scaffold_16:4311119-4311700 -            194 60385at71240         -            461   3.7e-15   54.7   3.4   2   2     2e-07   0.00049   18.0   0.1   371   423   139   194   129   194 0.87 -
scaffold_47:670872-671453   -            194 60385at71240         -            461   3.7e-15   54.7   3.4   1   2   2.2e-13   5.5e-10   37.6   0.8   355   424    50   121    33   139 0.82 -
scaffold_47:670872-671453   -            194 60385at71240         -            461   3.7e-15   54.7   3.4   2   2     2e-07   0.00049   18.0   0.1   371   423   139   194   129   194 0.87 -
scaffold_9:7725111-7729120  -            374 60385at71240         -            461   2.9e-13   48.4   2.1   1   2   4.9e-06     0.012   13.4   0.1   370   425   239   296   233   308 0.85 -
scaffold_9:7725111-7729120  -            374 60385at71240         -            461   2.9e-13   48.4   2.1   2   2     2e-12     5e-09   34.5   0.4   370   426   310   368   304   372 0.89 -
scaffold_13:118393-115177   -            371 60385at71240         -            461     0.002   16.0   1.2   1   3     0.042   1.1e+02    0.4   0.0   380   423   130   175   113   178 0.62 -
scaffold_13:118393-115177   -            371 60385at71240         -            461     0.002   16.0   1.2   2   3   9.1e-05      0.23    9.2   0.8   369   443   197   274   191   282 0.80 -
scaffold_13:118393-115177   -            371 60385at71240         -            461     0.002   16.0   1.2   3   3    0.0082        20    2.8   0.0   368   419   284   340   278   364 0.70 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/60385at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/hmmer_output/initial_run_results/60385at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/60385at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 10:33:08 2024
# [ok]
