#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_7:4895030-4896031   -            334 111896at71240        -            281  9.4e-162  536.1   4.1   1   1  9.7e-165  1.1e-161  535.9   4.1     1   281    31   327    31   327 0.96 -
scaffold_7:4897357-4898163   -            269 111896at71240        -            281  7.9e-135  447.7   5.5   1   1  8.1e-138  8.9e-135  447.6   5.5     8   260     1   269     1   269 0.95 -
scaffold_2:30449907-30449020 -            296 111896at71240        -            281   1.1e-98  329.1   1.2   1   1  1.1e-101   1.2e-98  329.0   1.2     1   277     2   296     2   296 0.94 -
scaffold_9:2182472-2205046   -           1354 111896at71240        -            281   7.2e-22   77.1   9.6   1   3   5.3e-10   5.9e-07   28.2   0.4     4   261     3   261     1   270 0.87 -
scaffold_9:2182472-2205046   -           1354 111896at71240        -            281   7.2e-22   77.1   9.6   2   3    0.0012       1.3    7.3   0.0     1    32   287   318   287   335 0.87 -
scaffold_9:2182472-2205046   -           1354 111896at71240        -            281   7.2e-22   77.1   9.6   3   3   2.6e-15   2.9e-12   45.6   1.0    76   279   385   597   364   599 0.79 -
scaffold_1:31932251-31912641 -           1321 111896at71240        -            281   1.6e-18   66.1   7.2   1   2   0.00067      0.74    8.2   0.0     8   106     2   106     1   191 0.89 -
scaffold_1:31932251-31912641 -           1321 111896at71240        -            281   1.6e-18   66.1   7.2   2   2   2.5e-18   2.8e-15   55.5   4.8     5   279   260   538   256   540 0.79 -
scaffold_10:2705539-2706093  -            185 111896at71240        -            281   1.9e-09   36.3   0.1   1   1   4.8e-12   5.3e-09   34.9   0.1     7   160     2   183     1   185 0.65 -
scaffold_5:29511656-29511102 -            185 111896at71240        -            281   8.6e-09   34.2   0.1   1   1     2e-11   2.2e-08   32.9   0.1     7   160     2   183     1   185 0.64 -
scaffold_7:18168929-18168360 -            190 111896at71240        -            281   3.3e-07   29.0   0.4   1   1   2.2e-09   2.5e-06   26.1   0.4     5   160     4   188     1   190 0.60 -
scaffold_9:21881696-21881139 -            186 111896at71240        -            281   6.3e-07   28.1   0.4   1   1   5.4e-09     6e-06   24.9   0.4     6   160     1   184     1   186 0.60 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/111896at71240.hmm
# Target file:     /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas
# Option settings: hmmsearch --domtblout /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/hmmer_output/initial_run_results/111896at71240.out --cpu 1 /scratch/srb67793/Pelargonium/scripts/busco_downloads/lineages/eudicots_odb10/hmms/111896at71240.hmm /scratch/srb67793/Pelargonium/scripts/scratch/srb67793/Pelargonium/Results2/HiFiASM_OmniC/P_citronellum-hap1-scaffolds-busco/run_eudicots_odb10/metaeuk_output/initial_results/P_citronellum-hap1_scaffolds_final.fa.modified.fas 
# Current dir:     /scratch/srb67793/Pelargonium/scripts
# Date:            Fri Jul 19 10:32:10 2024
# [ok]
